essay_id,essay_set,essay,score,p5_mbart50_m2m
12025,5,"In this memoir ""Narciso Rodriguez"" from Home: The Blueprints of Our Lives, there was only one @LOCATION1 mood I think. The mood I think the author was trying to make people feel is happiness. There are a lot of examples that make me think that. One example that I think is best is the last sentence ""I will never forget how my parents turned this simple house into a home"" I think this is the best example of happiness because even though they didn't live in the biggest house, the were still happy with what they had. That is what I think the mood created by the author was.",2,"Home: The Blueprints of Our Livesबाट ""Narciso Rodriguez"" नामक यो आत्मकथामा, मलाई लाग्छ त्यहाँ एक मात्र @LOCATION1 मनोदशा थियो। मलाई लाग्छ लेखकले मानिसहरूलाई खुशी तुल्याउने प्रयास गरिरहेको थियो । धेरै उदाहरणहरू छन् जसले मलाई यस्तो सोच्ने बनाउँदछन् । मैले सोचेको सबैभन्दा राम्रो उदाहरण अन्तिम वाक्य हो ""म कहिल्यै पनि बिर्सने छैन मेरा आमा-बाबुले कसरी यो साधारण घरलाई एउटा घरमा परिणत गरे"" म सोच्दछु यो खुशीको सबैभन्दा राम्रो उदाहरण हो किनभने तिनीहरू ठूला घरमा बसेनन्, तर अझै पनि तिनीहरूसँग भएकोमा खुशी थिए । यो लेखकद्वारा सिर्जना गरिएको मनोदशा हो भन्ने म सोच्दछु ।"
12026,5,"The mood created in ""Narciso Rodriguez"" by Narciso Rodriguez is a profound sense of closeness and selflessness that so enriched Narciso's childhood. The mood created by Narciso comes from his memoir, in which he lived a poor life, but a life that was enriched by friends and family that had a very close bond, one that overcame racism and tough time. ""all of these cultures came together in great solidarity and friendship.""      The mood created by Narciso displays how his community acted, and shows how close is friends and family were. It is a mood that helps readers understand Narciso's community.       The mood created by Narciso is also one of selflessness, as Narciso describes his community as one of ""honest, hardworking immigrants who extended a hand to people who, while not necessarily of their own kind, were clearly in need.""       @CAPS1, Narciso creates a mood of closeness and selflessness.",2,"नारसिसो रोड्रिगेजद्वारा ""नारसिसो रोड्रिगेज""मा सिर्जना गरिएको मनोदशा नारसिसोको बाल्यकाललाई यति समृद्ध गरेको निकटता र आत्मविहीनताको गहिरो भावना हो । नर्सीसोद्वारा सिर्जना गरिएको मनोदशा उनको स्मृतिबाट आउँछ, जसमा उनले गरीब जीवन बिताए, तर मित्र र परिवारद्वारा समृद्ध जीवन बिताए, जसमा धेरै घनिष्ठ सम्बन्ध थियो, जसले नस्लवाद र कठिन समयलाई जित्यो। ""सबै यी संस्कृतिहरू ठूलो सहानुभूति र मैत्रीमा एकजुट भए ।""      नरसिसोद्वारा सिर्जना गरिएको मनोदशाले उहाँको समुदायले कसरी कार्य गर्यो भन्ने देखाउँछ, र साथीहरू र परिवार कति नजिक थिए भन्ने देखाउँछ । यसले पाठकहरूलाई Narciso को समुदायलाई बुझ्न मद्दत गर्दछ ।       नर्सीसोले सिर्जना गरेको मनोदशा स्वैच्छिकताको एक हो, जसमा नर्सीसोले आफ्नो समुदायलाई""सच्ची, कठोर परिश्रम गर्ने प्रवासीहरू मध्ये एक हुन् जसले उनीहरूको आफ्नै प्रकारको नभएर स्पष्ट रूपमा अभावमा परेका मानिसहरूलाई हात हाले""भने।       @CAPS1, नरसिसोले घनिष्ठता र उदासीनताको मनोदशा सिर्जना गर्दछ।"
12027,5,@PERSON1 is a short story about a boy who is very grateful & shows a lot of appriciation torwards his parents. He feels that he is at home even though he moved to @LOCATION1. In paragraph @NUM1 it said his parents created his new home to look like a cuban home he had back in cuba by putting cuban thing on the wall. I feel that in this short story he is very grateful because he said in paragraph @NUM2 he will never forget how his parents turned this simple house to a home. @PERSON1 is a very calm and happy short story.,2,@PERSON1 एउटा बालकको बारेमा छोटो कथा हो जसले धेरै धन्यवाद दिन्छ र आफ्ना माता-पितालाई धेरै अनुचित व्यवहार देखाउँदछ। उनी @LOCATION1 मा गए तापनि उनी घरमा छन् भन्ने उनी अनुभव गर्दछन् । @NUM1 को पैराग्राफमा यसले भन्यो उहाँका माता-पिताले पर्खालमा कुबान वस्तु राखेर कुबामा भएको कुबान घर जस्तो देखिने उनको नयाँ घर सिर्जना गरे । म यो छोटो कथामा उहाँ अत्यन्तै कृतज्ञ हुनुहुन्छ किनभने उहाँले अनुच्छेद @NUM2 मा भन्नुभयो उहाँले उहाँका माता-पिताले कसरी यस साधारण घरलाई घर बनाउनु भयो भन्ने कहिल्यै बिर्सनुहुने छैन । @PERSON1 एक अति शान्त र खुशी छोटो कथा हो ।
12028,5,"In the excerpt of Home: The Blueprints of Our Lives a memoir by @PERSON1 and internationally recognized clothing designer, there is a distinct mood of fond recollection of a warm and loving environment, as well as a greatfulness for the lessons learned in this environment. Narciso mentions how his parents created a home for him even though it meant making many, many sacrifices. He describes his @NUM1 – room apartment as a ""traditional Cuban home, the very heart of which was the kitchen."" This quote is important because it begins the explanation of why his house gives him so many warm memories conveyed in his writing. Narciso explains how many people in his neighbor hood are immigrants that come together, help one another, and form one big family.  ""My parents always kept their arms and their doors open to the many people we considered family, knowing they would do the same for us."" Many people in his neighborhood joined Narciso's family for meals and this brought many of them closer. At the end of the memoir, Narciso explains how greatful he is that his parents gave up their lives in Cuba to give him a better chance in @LOCATION1 despite their hardships. This undeniable thankfulness is a large part of this memoir. ",4,"Home: The Blueprints of Our Lives नामक @PERSON1 तथा विश्वव्यापी रूपले मान्यता प्राप्त कपडा डिजाइनरको स्मृतिको खण्डमा, यो वातावरणमा सिकेका शिक्षाहरूको लागि उष्णु र प्रेमपूर्ण वातावरणको प्यारो स्मरणको स्पष्ट मनोदशा र महानता छ। नारसीसोले आफ्नो आमा-बाबुले धेरै बलिदानहरू चढाउन चाहे पनि उनको लागि घर कसरी निर्माण गरे भन्ने उल्लेख गर्छ। उनी आफ्नो @NUM1 कोठाको अपार्टमेन्टलाई""एक परम्परागत क्युबियन घर""को रूपमा वर्णन गर्छन्, जसको मुख्य भाग कोठा थियो । यो उद्धरण महत्वपूर्ण छ किनभने यसले उहाँको घरले किन उहाँलाई उहाँको लेखमा प्रर्दशन गरिएका धेरै घनिष्ट स्मृतिहरू दिन्छ भन्ने व्याख्या सुरु गर्दछ। नर्सीसोले आफ्नो छिमेकी समुदायमा कतिजना मानिसहरू एकसाथ आउने, एक अर्कालाई मद्दत गर्ने र एक ठूलो परिवार निर्माण गर्ने प्रवासीहरू हुन् भन्ने व्याख्या गर्दछ ।  ""मेरा आमा-बाबुले सधैँ आफ्ना हात र ढोकाहरू धेरै मानिसहरूलाई खुला राखेका थिए, जसलाई हामी परिवार ठान्यौं। तिनीहरूले हामीका लागि पनि त्यसै गर्नेछन् भन्ने थाहा थियो ।"" उनका छिमेकीहरूमध्ये धेरैले नर्सीसोको परिवारमा खाना खान थाले र यसले धेरैलाई नजिकै ल्याए। यस आत्मकथाको अन्त्यमा नार्सिसोले आफ्ना आमा-बाबुले कबूडामा आफ्नो जीवन त्यागेर उनीहरूको कठिन परिश्रम भए तापनि @LOCATION1 मा उनको राम्रो मौका दिन कति महान उनी छन् भन्ने कुरा व्याख्या गर्दछन् । यो अविश्वसनीय कृतज्ञता यो स्मृतिको ठूलो भाग हो। "
12029,5,"Narciso Rodriguez loves his family and home very much. In his memoir, he talks about the sacrifices his parents made and how truly grateful he is that his parents moved to New Jersey for a better life for themselves and him, no matter what the cost. His memoir is all about the love for his parents and his gratitude toward them. He really wants people to be able to feel to happiness that he feels when he thinks about his home and his wonderful life that his parents provided for him. He realizes his luck and therefore his memoir is very upbeat and shows that even in hard times, you can live life to its full extent.",2,नरसिसो रोड्रिगेजले आफ्नो परिवार र घरलाई धेरै माया गर्दछ । आफ्नो आत्मकथामा उनी आफ्ना आमा-बाबुले गरेका बलिहरू बारे कुरा गर्छन् र उनको आमा-बाबुले न्यु जेर्सीमा आफ्नो लागि र तिनका लागि राम्रो जीवनको लागि यात्रा गरेकोमा उनी कति साँच्चै कृतज्ञ छन् भन्ने कुरा गर्छन्। उहाँको आत्मकथामा उहाँका माता-पिताप्रतिको प्रेम र उनीहरू प्रति उहाँको कृतज्ञताबारे लेखिएको छ। उनी साँच्चै नै मानिसहरूलाई आफ्नो घर र आफ्ना माता-पिताले उनलाई प्रदान गरेका सुन्दर जीवनको बारेमा सोच्दा उनी अनुभव गर्ने सुखको अनुभव गर्न सक्षम हुन चाहन्छन्। उनी आफ्नो भाग्यलाई जान्दछन् र त्यसैले उनको मेमोरी धेरै आशावादी छ र यसले देखाउँछ कि कठिन समयमा पनि तपाईँ आफ्नो जीवन पूर्णरूपले बाँच्न सक्नुहुन्छ।
12030,5,"In this memoir, there is more than one mood. There is love, friendship, and happiness Narciso expresses love for her parents and friends in paragraph @NUM1. ""In our neighborhood, despite customs elsewhere, all of these cultures came together in great solidarity and friendship."" The author is saying that everyone comes toge-ther and that they all care for eachother. She expresses friendship in parag-raph @NUM2. When she says that her babysitter was her first friend. Finally, she expresses happiness. In paragraph @NUM3, when she is saying ""she will never forget how her parents turned this simple house into a home. You could tell that she is happy, and grateful for her parents. Those are a @CAPS1 moods in the memoir.",3,"यस मेमोरियलमा एक भन्दा बढी मनोदशा छ। त्यहाँ प्रेम, मित्रता र खुशी छ नार्सिसोले आफ्ना माता-पिता र मित्रहरूका लागि प्यार व्यक्त गर्दछ अनुच्छेद @NUM1 मा । ""हाम्रो छिमेकमा, अन्यत्रका रीति-रिवाजहरू भएता पनि, यी सबै संस्कृतिहरू ठूलो सहानुभूति र मैत्रीमा एकसाथ आए ।"" लेखकले भन्छ कि सबै एकसाथ आउँछन् र तिनीहरूले एक अर्काको लागि ध्यान दिन्छन्। उनी प्याराग-राफ @NUM2 मा मित्रता व्यक्त गर्दछन् । जब उनले भन्छिन् कि उसको babysitter उसको पहिलो मित्र थियो । अन्त्यमा, उनी खुशी व्यक्त गर्दछन् । @NUM3 को पैराग्राफमा, जब उनले भन्छिन्""उनी आफ्नो आमा-बाबुले कसरी यो साधारण घरलाई घरमा परिणत गरे भन्ने कहिल्यै भुल्ने छैन ।"" तपाईंले भन्न सक्नुहुन्छ कि उहाँ खुशी हुनुहुन्छ, र उहाँका माता-पिताहरूका लागि कृतज्ञ हुनुहुन्छ । यी मेमोरियलमा @CAPS1 मूडहरू हुन् ।"
12031,5,"Narciso Rodriguez is thankful for what his parents gave him, thus that is the overlying mood in the memoir, being thankful. Rodriguez was thankful that his parents came over from Cuba to give him a better life. Even though he says that his parents had to leave behind ""family, friends, and careers in the country they loved."" Rodriguez is also thankful that his parents taught him selfless ness + generosity. For example, he says ""there was often someone staying with us temporarely until they were able to get ba- ck on their feet."" It is very genorous to help some body in that way. Over all Rodriguez is thankful for his Cuban culture. Cuban culture encompasses cooking & music, but most impo- rtant ly family, having nothing to do with being a blood relative, but the fact that you have respect + love for everyone. The mood of this memoir is being thankful and is presented in all these different ways.",4,"नर्सिसो रोड्रिगजले आफ्ना आमा-बाबुले दिएका कुराहरूका लागि धन्यवाद दिन्छ, त्यसैले यो स्मृतिमा रहेको अभिव्यवस्थिति हो, धन्यवाद दिनुहुन्छ । रोड्रिगजलाई उनको आमा-बाबुले उनको जीवनलाई राम्रो बनाउन कूबाबाट आएका थिए भन्नेमा धन्यवाद थियो । यद्यपि उहाँ भन्नुहुन्छ कि उहाँका माता-पिताले""उनले माया गरेको देशमा परिवार, मित्रहरू र पेशाहरू""छाड्नु पर्थ्यो । रोड्रिगेजले पनि उहाँका माता-पिताले उहाँलाई आत्मविहीनता + उदारता सिकाएकोमा धन्यवाद दिन्छ । उदाहरणका लागि, उहाँ भन्नुहुन्छ,""तपाईंले आफ्ना खुट्टामा बाक्लो राख्न सक्षम नभएसम्म हामीसँग अस्थायी रूपमा कोही बसिरहेको थियो ।"" यस प्रकारले केही शरीरलाई मद्दत गर्न यो एकदमै अनुचित छ। कुल मिलाकर रोड्रिग्स आफ्नो क्युबा संस्कृतिको लागि कृतज्ञ छन् । कुबा संस्कृतिमा खाना र संगीत समाविष्ट हुन्छ, तर सबैभन्दा प्रभावशाली परिवार, रगत सम्बन्धी हुनुसँग केही गर्नुहुन्न, तर तपाईँले सबैका लागि सम्मान + प्रेम भएको तथ्य छ। यो स्मृतिको मनोभाव कृतज्ञता रहेको छ र यी विभिन्न तरिकाहरूमा प्रस्तुत गरिएको छ।"
12032,5,"the @CAPS1 that the author created in the memoir was an uplifting one. His memoir talked about growing up in the gattr of Newark, New Jersey (which became more of a ghetto), during the time of immigration. His neighborhood was full of Spanish, @PERSON1, and Italian immigrants. His family would come over and they would have dinner together, and they would have people stay in their house until they got back on their feet. He had a childhood full of family and friendship. which is great to have.",1,"@CAPS1 जुन लेखकले स्मृतिमा सिर्जना गरेको थियो एउटा उत्तेजित थियो । उहाँको मेमोरीले प्रवासको समयमा न्युअर्क, न्युजेर्सी (जो एक गेट्रोको रूपमा परिणत भयो)को गेट्रोमा ठूलो हुँदै गरेको बारेमा कुरा गरेको थियो । उहाँको वरिपरि स्पेनिस, @PERSON1, र इटालियन प्रवासीहरू थिए । उहाँका परिवारहरू आउने गर्दथे र तिनीहरूसँगै खाना खान्थे, र तिनीहरूले मानिसहरूलाई तिनीहरूको घरमा बस्ने गर्दथे जबसम्म तिनीहरू आफ्ना खुट्टामा फर्केर नआउञ्जेलसम्म। उनको बाल्यकालमा परिवार र मित्रताले भरिएको थियो । यो राम्रो भएको छ ।"
12033,5,"The mood of the excerpt is very bright. The author describes her risk taking, loving parents. The author describes the many things her parents have given to her. ""Within its walls, my young parents created our traditional Cuban home... Both shared cooking duties and unwittingly passed on to me their rich culinary skills and a love of cooking that is still with me today... Here the innocence of childhood, the congregation of family and friends, the endless celebrations that encompassed both, formed the backdrop to life in our warm house.""     As you can see, the author. Narciso Rodriguez, describes her young life and home with happiness and greatfullness. This is all generously spoken within the depths of the excerpt. Many authors enjoy using these tones to express their own personal feelings and opinions about the matter. In this case, the author wanted to express joy in her writing.",3,"उद्धरणको मनोभाव धेरै चम्किलो छ। लेखकले आफ्नो जोखिम लिन, प्रेमी अभिभावकलाई वर्णन गर्दछ । लेखकले उहाँका माता-पिताले उहाँलाई दिएका धेरै कुराहरू वर्णन गर्दछ। ""यसको पर्खालभित्र, मेरा युवा आमा-बाबुले हाम्रो परम्परागत क्युबा घर सिर्जना गरे... दुवैले खाना तयार गर्ने कामहरू shared and unwittingly passed on to me their rich culinary skills and a love of cooking that is still with me today... यहाँ बाल्यकालको निर्दोषता, परिवार र मित्रहरूको समुदाय, दुवैलाई समाविष्ट अनन्त समारोहहरूले हाम्रो हार्दिक घरमा जीवनको पृष्ठभूमि बनायो।”     तपाईँले देख्न सक्नुहुन्छ, लेखक । नार्सिसो रोड्रिगेजले आफ्नो युवा जीवन र घर सुख र पूर्णतासँग वर्णन गर्दछ। यी सबै कुराहरू उद्धरणको गहिराइमा उदारतापूर्वक लेखिएका छन्। धेरै लेखकहरूले यस विषयका बारेमा आफ्नो व्यक्तिगत भावना र विचार व्यक्त गर्न यी टोन प्रयोग गर्न मन पराउँछन् । यस अवस्थामा लेखकले आफ्नो लेखमा आनन्द व्यक्त गर्न चाहन्थे ।"
12034,5,"The author created a very grateful/happy mood in the memoir. For example in paragraph @NUM1 when Narciso says ""I will always be greatful to my parents for the love and sacrifice. When he is saying this he is showing he is happy w/ his parents. I the memoir he talks about how he loves his house and why he loves his house and all the great memories in that house and that shows that this memoir mood is a more happy mood instead of sad for example paragraph @NUM2 when he says ""It was in the warmth of the kitchen in this combo house were a cuban feast always filled the air with not just sent and music but life and love."" Also when he said in paragraph @NUM2 that"" It here where i learned the real defenition of family. And for this i will never forget that house or its gracious neighborhood or the many things i learned there about how to love.",3,"लेखकले मेमोरीमा अति कृतज्ञ/सन्तुष्ट मनोदशा सिर्जना गर्नुभयो । उदाहरणका लागि @NUM1 को पैराग्राफमा नार्सिसो भन्नुहुन्छ, ""म सधैं मेरा माता-पितालाई प्रेम र बलिदानको लागि महान हुनेछु । जब उसले यसो भन्छ उसले आफ्नो आमा-बाबुसँग खुशी भएको देखाउँछ। उनी आफ्नो घरलाई कसरी प्रेम गर्छ र किन उनले आफ्नो घरलाई प्रेम गर्छ र त्यस घरमा भएका सबै महान स्मृतिहरू बारेमा उनी कुरा गर्छन् र यसले यो सम्झनाको मनोदशा दुःखको साटोमा बढी खुशीको मनोदशा हो भन्ने देखाउँछ उदाहरणका लागि अनुच्छेद @NUM2 जब उनी भन्छिन् ""यो यो कोम्बो घरको तलाउमा भएको थियो कुबन चाडले सधैं मात्र पठाइएका र संगीत नभएर जीवन र प्रेमले हवा भर्यो ।"" जब उनले पैराग्राफ @NUM2 मा पनि भने कि""यो यहाँ मैले परिवारको वास्तविक रक्षा सिक्न थाले। यसकारण म त्यो घर वा यसका सुन्दर छिमेकीहरूलाई कहिल्यै बिर्सने छैन। म त्यहाँ कसरी प्रेम गर्ने बारेमा धेरै कुराहरू सिक्ेको थिएँ।"
12035,5,"The mood created by the @CAPS1 in the memoir is happy. I think there is hapiness because of what it says on paragraph @NUM1. ""In our neighborhood, despite the customs elsewhere, all of these culture came together in a great solidarity and friendship."" @CAPS2 that mean that there were a happy and friendly family. In conclusion, that's the mood I think the @CAPS1 created and some reasons why.",2,"मेमोरीमा @CAPS1 द्वारा सिर्जना गरिएको मूड सुखी छ । @NUM1 को पैराग्राफमा यसले जे भन्छ त्यसको कारणले म खुशी भएको सोच्दछु । ""हाम्रो छिमेकमा, अन्यत्रका रीति-रिवाजहरू भए तापनि यी सबै संस्कृतिहरू एकजुट भएर महान एकजुटता र मैत्रीमा आएका छन् ।"" @CAPS2 यसको अर्थ त्यहाँ एउटा सुखी र मैत्रीपूर्ण परिवार थियो। अन्त्यमा, @CAPS1 सिर्जना गरेको र किन भएको केही कारणहरू म सोच्दछु त्यो मनोदशा हो ।"
12036,5,"The mood created by the author in the memoir is intresting. First of all, his parents ""originally from cuba but arrived in the united states in 1956. After living for a year in a furnished one room apartment, twenty one years old Rawedia Maria and twenty seven year old @ORGANIZATION1 could afford to move into a modest three room apartment I would soon call home. ""in 1961, I was born into this simple house situated in a two-family, blond-brick building in the Ironbound section of Newark, New Jersey. Thats how the mood is intresting from the author creation",1,"यस आत्मकथामा लेखकद्वारा सिर्जना गरिएको मनोदशा उत्तेजित छ। सर्वप्रथम, उहाँका माता-पिता""कुबाबाट मूलतः आएका हुन् तर १९५६ मा संयुक्त राज्य अमेरिकामा आए । एक वर्षका लागि फरिशाइन गरिएको एक कोठाको अपार्टमेन्टमा बसेपछि २१ वर्षका रोइडिया मारिया र २७ वर्षका @ORGANIZATION1 ले म चाँडै घर भन्ने थिएँ एक साधारण तीन कोठाको अपार्टमेन्टमा सार्न सकून्। १९६१ मा, म न्युयार्क, न्युजेर्सीको आइरनबाउन्ड खण्डमा दुई-परिवारको, ब्लोन्ड brick भवनमा रहेको यो साधारण घरमा जन्में । यस प्रकार लेखकको सिर्जनाबाट मनोदशा उत्तेजित हुन्छ"
12037,5,"The mood in this memoir seems to be a grateful tone. The reason I say that is because Narciso says how grateful he was to have parents that left everything behind so that he could have a better life. He also sounded grateful when he talked about the Spanish, Cuban, and Italian people in his neighborhood would work together instead of being racist to each other. He also mentioned that he learned the meaning of ""family"" while living in that house. By ""family"" he didn't mean blood relative Family. What he means by family is everyone that would come into his apartment and everyone in the building was family too. The mood he has while writing the memoir is grateful.",3,"यस मेमोरियलको मनोभाव कृतज्ञतापूर्ण टोन जस्तो देखिन्छ । म यसो भन्दैछु किनभने नरसिसोले आफ्ना माता-पिताहरूसँग राम्रो जीवन पाउनका लागि सबै कुरा छोडेका छन् भन्नेमा उहाँ कति कृतज्ञ हुनुहुन्थ्यो भन्ने कुरा भन्नुहुन्छ । उनी आफ्नो छिमेकीका स्पेनिस, क्यूबा र इटालियन मानिसहरूले एक अर्कामा जातीय विरोधी हुनुको सट्टामा एक अर्कामा काम गर्ने भन्ने बारेमा बोल्दा पनि उहाँ कृतज्ञ हुनुभयो । उनी त्यस घरमा बस्दा""परिवार""को अर्थ सिक्नुभयो भन्ने पनि उल्लेख गरे । ""परिवार"" द्धारा उहाँले वंशानुगत सम्बन्धी परिवार अभिप्रेत हुनुहुन्न । उनको परिवारको अर्थ घरभित्र आउने सबै र भवनमा बस्ने सबै पनि परिवार हुन् भन्ने हो। उनको स्मृति लेख्दा भएको मनोदशा धन्य छ।"
12038,5,"This memior created a warm, touching mood while he explained his childhood. I espicially think the part when he said ""Here the innocence of childhood, the congregation of family and friends, and  endless celebrations that encomposed both, formed the backdrop to life in our warm home"", because it shows an overall perspective on a normal day during his childhood. Also, where he states that family ""has nothing to do with being a blood relative really makes his memior interesting because it is also teaching lessions.All in all, this memior was great, and the warming mood is something that I won't forget, and I hope that I too too can write a memior such as heart-warming and interesting as this one.",2,"उनी आफ्नो बाल्यकालको वर्णन गर्दै गर्दा यो मेनेरले उत्तेजित र स्पर्शप्रद मनोदशा सिर्जना गर्यो । म संदिग्ध रूपले त्यो भाग सोच्दछु जब उहाँले भन्नुभयो,""यहाँ बाल्यकालको निर्दोषता, परिवार र मित्रहरूको समुदाय, र दुवैलाई समाविष्ट असीम समारोहहरूले हाम्रो हार्दिक घरमा जीवनको पृष्ठभूमि बनाएका थिए"", किनभने यसले उहाँको बाल्यकालको सामान्य दिनको समग्र दृष्टिकोण देखाउँछ। साथै, जहाँ उनी भन्छन् परिवारलाई""गत सम्बन्धी भएकोसँग कुनै सम्बन्ध छैन, यसले उनको मेनुर वास्तवमै रोचक बनाउँदछ किनभने यसले पनि शिक्षा दिन्छ। सबैमा, यो मेनुर महान थियो, र तातो मनोदशा म बिर्सने छैन, र म आशा गर्छु कि म पनि यो जस्तै हृदयwarming र रोचक मेनुर लेख्न सक्छु।"
12039,5,"The author created a joyful mood. The author said, ""growing up in this environment istilled in me a great sense that 'family' had nothing to do with being a blood relative."" he talks about how people are close and they dont have to be related to be conciderd family. The authour says ""my mother and father had came to this country with such courage, without any knowledge of the language or the coltur."" The author is proud of his parents for doing that, that takes alo of courage.",2,"लेखकले खुशीको भावना सिर्जना गरे। लेखकले भन्नुभयो,""यो वातावरणमा हुर्किनुले मलाई 'परिवार' को रगत सम्बन्धी हुनसँग कुनै सम्बन्ध छैन भन्ने ठूलो भावना उत्पन्न गर्यो ।"" उनी मानिसहरू कसरी नजिक छन् र तिनीहरू निर्णायक परिवारसँग सम्बन्धित हुनु पर्दैन भन्ने बारेमा कुरा गर्छन् । ""मेरा आमा र बाबु भाषा वा कोल्तुरको कुनै ज्ञान बिना यस देशमा यति साहसी भएर आएका थिए,"" अटोउर भन्छ । लेखकले यस कार्यको लागि आफ्ना माता-पितालाई गर्व गर्छ, जुन साहसको आवश्यकता पर्दछ।"
12040,5,"The mood created by the @CAPS1 is happy because he talking about starting a new life and how grateful family he has. The way he is also happy is that he has his 'family such as cousin, aunts, uncles, and grandparents by his side. Where he live is also happy he loves it he has his friends and babysitter living above him knowing that they are their for him. That why I think the mood is happy by telling by the story and @CAPS2 words.",1,"@CAPS1 द्वारा सिर्जना गरिएको मनोदशा खुशी छ किनभने उनी नयाँ जीवन सुरु गर्ने बारेमा र उनको परिवार कति कृतज्ञ छ भन्ने बारेमा कुरा गर्दैछन्। उनी पनि खुशी छन् किनभने उनको छेउमा उनका कुटुम्ब, दाज्यू-भाइहरू, काकाहरू र दाज्यू-भाइहरू जस्ता परिवार छन्। उनी जहाँ बस्छन् उनी पनि खुशी छन्। उनी यसलाई माया गर्छन्। उनीका साथीहरू र babysitter उनीभन्दा माथि बस्छन्। उनी जान्दछन् कि तिनीहरू उनीका हुन्। यसकारण म सोच्दछु कथा र @CAPS2 शब्दद्वारा कथा सुनेर मन खुशी छ।"
12041,5,"In the memoir the auther created the mood that Narciso Rodriguez was proud of his cuban culture and heritage and that family was very important to him because in paragraph @NUM1 ""growing up in this environment instilled in me a great sense that family had nothing to do with being a blood relative"" so acsepted people as family.",1,"यस आत्मकथामा आदरले नार्सिसो रोड्रिगज आफ्नो क्युबन संस्कृति र विरासतमा गर्व गर्न थाले र उनको परिवार उनको लागि अति महत्वपूर्ण थियो भन्ने भावना सिर्जना गरे किनभने अनुच्छेद @NUM1 मा ""यो वातावरणमा बृद्धिले मलाई पारिवारिक परिवारसँग कुनै सम्बन्ध छैन भन्ने ठूलो भावना सिकायो"" त्यसैले मानिसहरूलाई परिवारको रूपमा स्वीकार गरे।"
12042,5,"The moods created by the author in the @CAPS2 were grate ful because of all the things that the parents did for their child. Friendly because they have ""family"" in the United states, and they Kept their arms, and door open for their ""family"". Also they had Courage because they didn't give, trying to learn the language, and finding a job. The last @CAPS1 that this @CAPS2 had was from paragraph seven, happiness, the chid has many memories of his/her Cuban heritage, Still listens to Cuban music, and was born and raised in the united states.",3,"@CAPS2 मा लेखकद्वारा सिर्जना गरिएको मूडहरू माता-पिताहरूले आफ्ना बालकका लागि गरेका सबै कुराहरूका कारणले सन्तुष्ट थिए। उनीहरूसँग संयुक्त राज्य अमेरिकामा ""परिवार"" छ, र तिनीहरूले आफ्ना हातहरू राखे, र उनीहरूको ""परिवार""का लागि ढोका खुल्यो। तिनीहरूसँग साहस पनि थियो किनभने तिनीहरूले दिएको थिएनन्, भाषा सिक्न प्रयास गर्दै, र एउटा काम फेला पार्दै । अन्तिम @CAPS1 जुन यो @CAPS2सँग थियो अनुच्छेद सातबाट थियो, खुशी, चिडसँग उसको/उहाँको कुबियन विरासतको धेरै स्मृति छ, अझै कुबियन सङ्गीत सुन्दछ, र संयुक्त राज्य अमेरिकामा जन्मेको र बढेको छ ।"
12043,5,"In the memoir, ""Narciso Rodriguez,"" the author is happy. The author describes his home is a place for family. He is grateful to his parents for everything they did. The author enjoyed his childhood. He was surrounded by loving people and lots of friends. That is how in the memoir, ""Narciso Rodriguez,"" the author is happy.",1,"""नार्सिसो रोड्रिगेज"" नामक मेमोरियलमा लेखक खुशी हुनुहुन्छ। लेखकले आफ्नो घर परिवारका लागि एउटा स्थान हो भन्ने वर्णन गर्दछ । उनी आफ्ना आमा-बाबुले गरेका हरेक कुराका लागि धन्यवादी छन्। लेखकले आफ्नो बाल्यकालको आनन्द मनाए। उहाँलाई माया गर्ने मानिसहरू र धेरै साथीहरूले घेरेका थिए। यस प्रकार लेखक ""नार्सिसो रोड्रिगेज"" मेमोरीमा खुशी हुनुहुन्छ।"
