essay_id,essay_set,essay,score,p6_mbart50_m2m
15087,6,"In ""The Mooring Mask"" by Marcia Amidon Lüsted, In order to allow dirigibles to dock there, the builders of the Empire State Building had to face obstacles. First, ""the lack of a suitable landing area"". They had to make room for the huge dirigibles to land. Second, ""add stress to the building's frame."" They had to make the structure of the building stronger so it wouldnt break. Lastly, ""The winds on top of the building were constantly shifting"" if they were going to be able to make this work they needed to find a way to calm the wind by the tower. Hence, In ""The Mooring Mask"" by Marcia Amidon Lüsted, in order to allow dirigibles to dock there, the builders of the Empire State Building had to face obstacles.",3,"मार्सिया अमीडन लुस्टेटको ""द मोअरिङ मास्क""मा, जहाजलाई त्यहाँ डक गर्न अनुमति दिन, एम्पर स्टेट भवनका निर्माणकर्ताहरूलाई बाधाहरू सामना गर्नु पर्थ्यो । पहिलो, ""सुरु landing areaको अभाव"" । तिनीहरूले विशाल dirigibles लाई ल्यान्ड गर्नका लागि ठाउँ बनाउनु पर्थ्यो । दोस्रो, "" भवनको फ्रेममा तनाव थप्नुहोस् ।"" तिनीहरूले भवनको संरचनालाई बलियो बनाउनु भयो ताकि त्यो भाँच्न नसकुन्। अन्त्यमा,"" भवनको माथिको बतास निरन्तर परिवर्तन भइरहेको थियो""यदि तिनीहरू यो कार्य गर्न सक्षम हुनका लागि तिनीहरूलाई टावरको नजिकको बतास शान्त गर्ने एउटा बाटो फेला पार्न आवश्यक थियो । यसकारण, मार्सिया अमीडन लुस्टेटको ""द मोअरिङ मास्क""मा, जहाजलाई त्यहाँ डक गर्न अनुमति दिन, एम्पर स्टेट भवनका निर्माणकर्ताहरूलाई बाधाहरू सामना गर्नु पर्थ्यो ।"
15088,6,"In the passage ""The Mooring Mast"" by Marcia Amidon Lüsted, the obstacles builders of the Empire State Building faced in attempting to allow dirigibles to dock there are brought out. The author brings our ""The greatest obstacle to the successful use of the mooring mast was nature itself"". The climate and winds were constantly changing at the height of the building. The back of the dirigibles would then swivel which could very well be dangerous. Also the builders had to take into account the fact ""most dirigibles... used hydrogen rather than helium, & hydrogen is highly flammable."" The Empire State Building is in the middle of New York, a highly populated State. The explosion of a dirigible at the top of the Building would be very dangerous & would lose a lot of lives. The builders of the Empire State Building under went many challenges in trying to allow Dirigibles to dock.",3,"मार्सिया अमीडन लुस्टेटको ""द मोअरिङ मास्ट"" मार्गमा, इम्पर स्टेट भवनका निर्माणकर्ताहरूले त्यहाँ डक गर्नका लागि डुङ्गालाई अनुमति दिन प्रयास गर्दा सामना गरेका अवरोधहरू बाहिर निकालिएका छन् । लेखकले हाम्रो""मोअरिङ मास्टको सफल प्रयोगको लागि सबैभन्दा ठूलो अवरोध प्रकृति आफै थियो""ल्याउँदैछ । भवनको उचाइमा जलवायु र बतासहरू निरन्तर परिवर्तन भइरहेको थियो। त्यसपछि dirigiblesको पछाडि घुम्ने थियो जुन एकदमै खतरनाक हुन सक्दछ । निर्माणकर्ताहरूले पनि तथ्यलाई ध्यानमा राख्नुपर्यो ""सबै dirigibles... हाइड्रोजनलाई हेलियमको सट्टामा प्रयोग गरे, र हाइड्रोजन उच्च रूपमा जलनयोग्य छ ।"" इम्पर स्टेट भवन न्युयोर्कको मध्यमा रहेको उच्च जनसंख्या भएको राज्य हो । भवनको माथिल्लो भागमा एउटा dirigibleको विस्फोटन धेरै खतरनाक हुनेछ र धेरै जीवनहरू हराउनेछ । इम्पर स्टेट भवन निर्माणकर्ताहरूले डिरिजिबललाई डक गर्न अनुमति दिन प्रयास गर्दा धेरै चुनौतीहरू सामना गरे ।"
15089,6,"As the Empire State Building was being built to allow dirigibles, or blimps, to dock there, the workers faced several problems in trying to accomplish this. The first of these obstacles to occurr to the workers was the framework of the building. The building needed to be sturdy enough for the blimp to dock there with the harsh winds constantly pushing the blimb in different directions. Without the proper frame work, it would be extremely dangerous to dock. The next obstacle for docking was the hydrogen gas powering the dirigibles. Hydrogen is extremely flammable, and there had been other previous accidents with hydrogen blimps. The workers realized that an accident with exploding blimps would be very dangerous in a such ""densely populated area."" The final obstacle workers faced was the harsh wind currents at that altitude. The winds were so strong, that the blimps could not even get close enough to dock. The workers suggested weighting down the blimp would lead weights, but seeing as the weights ""would be dangling high above pedestrians on the street,"" it ""was neither practical nor safe."" Trying to allow dirigibles to dock on the Empire State Building seemed like a good idea. As time went on the obstacles preventing this became to great and finally shut down the idea. ",4,"इम्पर स्टेट भवन त्यहाँ डक गर्नका लागि डुङ्गाहरू, वा ब्लम्पहरू अनुमति दिन निर्माण गरिँदैथ्यो, कामदारहरूले यसलाई पूरा गर्न प्रयास गर्दा धेरै समस्याहरू सामना गरे । कामदारहरूलाई उत्पन्न हुने यी अवरोधहरूमध्ये पहिलो भवनको ढाँचा थियो । घृणित बतासले असिनालाई विभिन्न दिशाहरूमा निरन्तर धकेलिरहेको थियो। यसर्थ भवनमा असिनालाई त्यहाँ डक गर्न पर्याप्त बलियो हुनु आवश्यक थियो। उचित फ्रेम कार्य बिना, डक गर्नु एकदमै खतरनाक हुनेछ । डकिङ गर्नका लागि अर्को अवरोध कन्रिडाइबललाई शक्ति दिने हाइड्रोजन ग्यास थियो । हाइड्रोजन अत्यन्तै जलनयोग्य छ, र हाइड्रोजन ब्लिम्ससँग अन्य पूर्वका दुर्घटनाहरू भएको थियो । कामदारहरूले यस्तो ""घनत्वपूर्ण जनसंख्या भएको क्षेत्रमा"" विस्फोटक ब्लिम्स भएको दुर्घटना धेरै खतरनाक हुनेछ भन्ने बुझे । कामदारहरूले सामना गरेको अन्तिम अवरोध त्यो उचाइमा कडा बतास धारा थियो । आँधी यति तेज थियो कि दलदलहरू डुङ्गामा पुग्न सक्तैनथ्यो। कामदारहरूले बल्म्प तल तौल्नुले तौल ल्याउँदछ भन्ने सुझाव दिए, तर तौलहरू""स्ट्रिटका पाहुनाहरू माथि चम्किरहेको""भनेर यो""प्रचलनात्मक वा सुरक्षित थिएन ।"" एम्पर स्टेट भवनमा डुकरलाई डक गर्न अनुमति दिने प्रयास राम्रो विचार जस्तो देखियो । समय बित्दै गर्दा यसलाई रोक्ने अवरोध ठूलो भयो र अन्तमा यो विचार बन्द भयो । "
15090,6,"Based on the excerpt there are a few key obstacles the builders face, one being the safety of the people in the dirigibles and people below them, and two being nature itself.The safety of the people was critical because if something was not safe then it would not be put to use. There were many things that could go wrong such as, the blimp hitting a spire and killing all the people below.The Greatest obstacle was nature. If the dirigible was tethered to the mooring mast it would get wraped around the building, or just getting to the mooring would be difficult because of the wind.Overall the mooring mast was not a practical Idea. It was just something thought up to compete with the @CAPS1 building, and was not thought through with the aspects of safety in mind.",2,"यस खण्डको आधारमा निर्माणकर्ताहरूले सामना गर्नु पर्ने केही मुख्य अवरोधहरू छन्, एउटा dirigibles र तिनीहरूको तलका मानिसहरूको सुरक्षा र दुई nature itself हो। मानिसहरूको सुरक्षा महत्वपूर्ण थियो किनभने यदि केही सुरक्षित थिएन भने यसलाई प्रयोग गर्न सकिने थिएन। त्यहाँ गलत हुन सक्ने धेरै कुराहरू थिए, उदाहरणका लागि, ब्लम्प एउटा स्पिभमा प्रहार गरेर तलका सबै मानिसहरूलाई मार्न सक्छ। सबैभन्दा ठूलो अवरोध प्रकृति थियो। यदि dirigible मास्टमा बाँधिएको थियो भने त्यो भवन वरिपरि बेरिएको हुने थियो, वा हवाको कारणले मात्र मास्टमा पुग्न कठिन हुने थियो । समग्रमा मास्ट एक व्यावहारिक विचार थिएन । यो @CAPS1 भवनसँग प्रतिस्पर्धा गर्न केही योजना गरिएको थियो, र यसलाई सुरक्षाको पक्षहरू मनमा विचार नगरिएको थियो ।"
15091,6,"The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. One important issue was the Mooring Mast. According to @ORGANIZATION2, ""The architects could not simply drop a mooring mast on top of the Empire State Building's flat roof."" (paragraph @NUM1) Another problem would be the dirigible's load. ""The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation."" (para. @NUM1) One of the main things the architects forgot to take into consideration was the buildings frame. ""The steel frame of the Empire State Building would have to to be modified and strengthened to accommodate this new situation.""(para. @NUM1) The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there.",2,"इम्पर स्टेट भवनका निर्माणकर्ताहरूले जहाजलाई त्यहाँ डक गर्न अनुमति दिन प्रयास गर्दा धेरै अवरोधहरू सामना गरे । एउटा महत्वपूर्ण मुद्दा मोअरिङ मास्ट थियो । @ORGANIZATION2 का अनुसार, ""आर्किटेक्टहरूले केवल एमेपियर स्टेट भवनको फ्ल्याट छतमाथि एउटा मास्ट छोड्न सकेनन् ।"" (अनुच्छेद @NUM1) अर्को समस्या डाइरेक्टरीबलको लोड हुने थियो । ""ड्राइभाइलको भारको सङ्कुचन र बतासको दाब भवनको जगसम्म फैलिने थियो ।"" (para. @NUM1) भवन ढाँचा एक मुख्य कुरा architects लाई ध्यानमा राख्न भुलेका थिए । ""इम्पर स्टेट भवनको स्टिल फ्रेमलाई यो नयाँ स्थितिलाई सघाउन परिमार्जन र बलियो बनाउनु पर्नेछ"" (परा. @NUM1) इम्पर स्टेट भवनका निर्माणकर्ताहरूले त्यहाँ डक गर्नका लागि dirigibles अनुमति दिन प्रयास गर्दा धेरै अवरोधहरू सामना गरे ।"
15092,6,"Based on the excerpt, the builders of the Empire State Building faced obstacles in attempting to allow dirigibles to dock there. One obstacle was lack of suitable landing area; ""so were as long as one thousand feet, the same length as four blocks in New York City."" Another obstacle was the wieght of a mooring mast. ""The steel frame of the Empire State Building would have to be modified and strengthened,"" which means they would have to modify the whole frame to bare the weight of the mooring mast which would cost over sixty thousand dollars.Safety was also an issue. Most dirigibles outside the United States used hydrogen. Hydrogen is extremely flammable, so if it caught fire over a highly populated area such as downtown New York than the accident would be much worse. Another issue was the fact that ""the winds on top of the building were constantly shifting due to violent air currents."" Because of the wind the dirigible would swivel around the mooring mast.",3,"यस खण्डमा आधारित Empire State Building निर्माणकर्ताहरूले त्यहाँ डक गर्न dirigibles अनुमति दिन प्रयास गर्दा अवरोधहरू सामना गरे । एउटा अवरोध उपयुक्त landing क्षेत्रको अभाव थियो;""त्यसभन्दा पनि एक हजार फुट लामो थिए, न्युयोर्क शहरमा चार खण्डको बराबर लम्बाइ थियो ।"" अर्को अवरोध डुङ्गाको स्तम्भको कोण थियो । ""इम्पर स्टेट भवनको स्टिल फ्रेम परिमार्जन र बलियो हुनुपर्दछ,""अर्थात तिनीहरूले साठ हजार डलरभन्दा बढी खर्च गर्ने amarring मास्टको वजन बोक्न पूरा फ्रेम परिमार्जन गर्नुपर्दछ । सुरक्षा पनि एउटा मुद्दा थियो । संयुक्त राज्य अमेरिका बाहिरका धेरै dirigibles हाइड्रोजन प्रयोग गरे । हाइड्रोजन अत्यन्तै जलनयोग्य छ, त्यसैले यदि यसले न्युयोर्कको डाउनटाउनी जस्ता उच्च जनसंख्या भएको क्षेत्रमा आगो लग्यो भने दुर्घटनाभन्दा धेरै खराब हुने थियो । अर्को मुद्दा तथ्य थियो कि "" भवनको माथिको बतास हिंसात्मक वायु प्रवाहको कारणले निरन्तर परिवर्तन भइरहेको थियो ।"" बतासको कारणले dirigible मास्ट वरिपरि घुम्ने थियो ।"
15093,6,"allowing dirigibles was going to be the new way of transportation back in the 1920s. There were many problems with having a mooring dock on top of the empire state building.one of the main problems was it was flamable. The helium and the hydrogen gases that lifted the dirigibles. If there was the smallest spark the entire Dirigible would go up in flames in a second. For an example The hindenburg German zeppelin that exploded in New Jersey on May 6, 1937. So the thought if that had happened in a more densely populated area like downtown New York it would of been much worse.Another problem with the dirigibles was wind. If there was strong air currents the dirigible would swivel around the mooring mast when it was docked. aqlso it is weighed down by the lead by lead weights. If it is over pedestrians It is not safe.",3,सन् १९२० मा डाइरेबाइललाई यातायातको नयाँ तरिका हुने गरी अनुमति दिइयो । साम्राज्यको राज्य भवनको माथि एउटा डुङ्गा राख्ने डक भएकोमा धेरै समस्याहरू थिए। मुख्य समस्याहरूमध्ये एउटा यो जलाउन सकिने थियो। हेलियम र हाइड्रोजन ग्यासहरू जसले dirigibles उठायो । यदि त्यहाँ सबैभन्दा सानो ज्वाला भए सम्पूर्ण डिरिगिबल एक सेकेन्डमा आगोमा उदाउने थियो । उदाहरणका लागि सन् १९३७ को मे ६ मा न्यू जर्सीमा विस्फोटक भएको हिन्डेनबर्ग जर्मन सिपलिन । यसकारण यदि यो न्युयोर्कको डाउनटाउनी जस्ता धेरै जनसंख्या भएको क्षेत्रमा भएको भए यो धेरै खराब हुने थियो भन्ने विचार थियो। dirigibles सँग अर्को समस्या बतास थियो। यदि ठूलो हावा धारा भएमा जहाज डक भएको बेलामा मास्ट वरिपरि घुम्ने थियो । aqlso यसलाई lead भारद्वारा lead भारद्वारा वजन गरिन्छ । यदि यो फुटपाथहरूमाथि छ भने यो सुरक्षित छैन।
15094,6,"Based on the excerpt from the Mooring Mast by Marcia Amidon Lüsted, the builders of the Empire State Building faced many obstacles in building the mooring mast. For example, there was actually a law that prohibited exactly what the builders wanted. The law said that airships could not fly too low over city areas. The mooring mast on the Empire State Building would directly violate that law when the ships come in to dock. Another problem the builders faced was the danger surrounding the airships that would be docking there. The airships, called dirigibles, were like giant balloons and could pop if they touched something sharp enough. The Empire State Building was surrounded by other extremely tall buildings and most of them had long spires on top. Therefore, if the dirigible bumps one of these spires, it could pop and go plummeting to the ground. This presented another problem. Had an airship popped in New York City, it could've killed a large number of people not only in it, but on the ground. During the time of building, the Hindenburg crashed into fields, killing all of it's passengers. The builders thought what the consequences would be if that had happened in the city. This was the final straw for the builders as they abandoned their lofty goal, because of too many problems.",4,"मार्सिङ मास्टका लागि मार्सिया अमीडन लुस्टेटको लेखमा आधारित एमपियर स्टेट भवनका निर्माणकर्ताहरूले मार्सिङ मास्ट निर्माण गर्न धेरै अवरोधहरू सामना गरे । उदाहरणका लागि, वास्तवमा त्यहाँ एउटा कानुन थियो जसले निर्माणकर्ताहरू जे चाहन्थे त्यही निषेध गर्यो । कानुनले बतायो कि वायुयानहरूले शहरका क्षेत्रमा अति तल उड्न सक्दैनन् । एम्पर स्टेट भवनको मास्टले जहाजहरू डकमा आउने बेलामा सो कानुनलाई प्रत्यक्ष रूपमा उल्लङ्घन गर्नेछ । निर्माणकर्ताहरूले सामना गरेको अर्को समस्या त्यहाँ डक हुने वायुयानहरूको वरिपरिको खतरा थियो । वायुयानहरू, कोरिडाइबल भनिने थिए, ठूला बेलुनहरू जस्तै थिए र यदि तिनीहरूले केही तिखो छोएमा फुट्न सक्दथिए । इम्पर स्टेट भवन अन्य अति उच्च भवनहरूद्वारा घेरिएको थियो र धेरैजसो तिनीहरूको माथि लामो खम्बाहरू थिए । त्यसैले, यदि dirigible यी spires मध्ये एउटामा बम्प गर्दछ भने, यसले पप गर्न सक्छ र जमीनमा झर्न सक्छ । यसले अर्को समस्या प्रस्तुत गर्यो । यदि न्युयोर्क शहरमा एउटा हवाई जहाज फड्केको भए, यसले ठूलो संख्यामा मानिसहरूलाई न त यसमा तर जमीनमा मार्न सक्दथ्यो । निर्माणको समयमा हिन्डेनबर्गले खेतमा दुर्घटनाग्रस्त भयो, यसमा भएका सबै यात्रियोंलाई मार्यो । यदि शहरमा यस्तो भएको भए निर्माणकर्ताहरूले के हुने सोचे । धेरै समस्याहरूका कारणले निर्माणकर्त्ताहरूले आफ्नो उच्च लक्ष्य त्यागेका थिए। निर्माणकर्त्ताहरूका लागि यो अन्तिम रोटी थियो।"
15095,6,"In the expert the builders of the Empire State Building faced a lot of obstacles in attempting to allow dirigibles to dock there.The fabiric that they use for dirigibles is very lighter. ""Cotton frabric filled with hydrogen and helium to make them ligther than hair.They also imply that the architects did not try hard enough to solve the problems.""The mooring mast of the Empire State Building was destined to never fulfill it purpose...""",0,"विशेषज्ञमा एमपियर स्टेट भवनका निर्माणकर्ताहरूले त्यहाँ डुकरलाई डक गर्न अनुमति दिन प्रयास गर्दा धेरै अवरोधहरू सामना गरे। तिनीहरूले डुकरका लागि प्रयोग गर्ने फबरिक धेरै हल्का छ। ""हाइड्रोजन र हेलियमले भरिएको कोटन फ्रब्रिकले तिनीहरूलाई रौंभन्दा हलुका बनाउँदछ। तिनीहरूले भवन निर्माताहरूले समस्याहरू समाधान गर्न पर्याप्त प्रयास गरेनन् भन्ने पनि सङ्केत गर्दछन्।""इम्पर स्टेट भवनको माउरिङ मास्ट यसको उद्देश्य पूरा गर्न कहिल्यै निश्चित गरिएको थिएन..."""
15096,6,"The builders of the Empire State Building taste some obstacles in attempting to have a dirigible dock.  The dock would break the laws.  The dock would also be a danger to the people below.  It would also put a lot of stress to the frame of the building.""",1,"इम्पर स्टेट भवनका निर्माणकर्ताहरूले एउटा dirigible डक राख्न प्रयास गर्दा केही अवरोधहरू चख्छन् ।  डकले कानुन तोड्ने थियो ।  डक तलका मानिसहरूका लागि पनि खतरा हुने थियो ।  यसले भवनको ढाँचामा पनि धेरै दबाब दिन्छ ।"""
15097,6,"In the excerpt ""The Mooring @CAPS1"" by Marcia Amidon Lüsted their were obstactes the builders of the Empire State Building faced in attempting to allow dirigibles to dock their. One obstacle was the terrible winds. In the excerpt it states how bad the winds are. One dirigible was going to try to dock there was the U.S. Navy dirigible Los Angeles couldn't get close enough because of the very strong winds. The Captain feared the wind would blow the dirigible into a sharp spire on one of the buildings in the area and puncture the dirigible's shell. Another reason was their was already a law that stated against airships flying to low over urban areas. This made it illegal for any dirigible to tie up to the building or even approach it. The last and final obstacle they faced was the fear of crashing. Since most blimps from out of the country used hydrogen rather than helium it was dangerous because hydrogen is very flammable. They heard about the blimp fire in New Jersey they realize how much worse an accident like that would be on such a densely populated area like downtown New York City. And that is the obsacles the builders of the Empire State building faced in attempting to allow dirigibles to dock there. The huge wind gusts. The Law. And don't forget what happens of the dirigible crashes in the area of New York City.",4,"मार्सिया अमीडन लुस्टेद्वारा लिखित ""द मोअरिङ @CAPS1"" खण्डमा तिनीहरूका जहाजलाई डक गर्न अनुमति दिने प्रयासमा साम्राष्ट राज्य भवनका निर्माणकर्ताहरूले सामना गरेका अवरोधहरू थिए । एक अवरोध डरलाग्दो बतास थियो। यस खण्डमा बतास कति खराब छ भन्ने वर्णन गरिएको छ। एउटा dirigible त्यहाँ डक गर्ने प्रयास गरिरहेको थियो। संयुक्त राज्य अमेरिकी नौसेनाको dirigible Los Angeles धेरै शक्तिशाली बतासको कारणले पर्याप्त नजिक पुग्न सकेन। कप्तानले बतासले जहाजलाई त्यस क्षेत्रमा रहेको भवनहरूमध्ये एउटाको धारिलो खम्बामा फुक्ने र जहाजको कवचलाई बिच्छेद गर्ने डर राखे । अर्को कारण तिनीहरूको शहरी क्षेत्रमा तलतिर उड्ने वायुयानहरूको विरूद्ध पहिले नै एउटा कानुन थियो । यसले कुनै भीड्युइबललाई भवनमा बाँध्न वा यसको नजिक पुग्न गैरकानूनी बनायो । तिनीहरूले सामना गरेको अन्तिम र अन्तिम अवरोध दुर्घटनाको डर थियो । देश बाहिरबाट आएका अधिकांश ब्लिम्सले हेलियमको सट्टामा हाइड्रोजन प्रयोग गरे यसकारण यो खतरनाक थियो किनभने हाइड्रोजन अत्यन्त ज्वालामय हुन्छ । तिनीहरूले न्यु जेर्सीमा बल्म्प फायरको बारेमा सुनेका थिए। तिनीहरूले थाहा पाए त्यस प्रकारको दुर्घटनाले न्युयोर्क शहरको नहरमा जस्तै घनेरिएको क्षेत्रमा कति घनत्वशाली हुने थियो। र त्यो एम्पर स्टेट भवनका निर्माणकर्ताहरूले जहाजलाई त्यहाँ डक गर्न अनुमति दिन प्रयास गर्दा सामना गरेका अवरोधहरू हुन् । ठूलो आँधी चलिरहेको थियो। कानुन र नबिर्सनुहोस् न्युयोर्क शहरको क्षेत्रमा द्रुतगाडीको दुर्घटनाले के भयो ।"
15098,6,"When constructing a building, workers will face tough obstacles, ecspecially when it comes to building the Empire State Building. In attempting to allow dirigibles to dock there, Al Smith and other architectural builders faced many problems. As stated in paragraph @NUM1, dirigibles could not moor at the Empire State building because there was an existing law against airships flying too low over urban areas. Also, as stated in paragraph @NUM2, the winds on top of the building were constantly shifting due to violent air currents. Both of these obstacles were reasons that explain the failure of the mooring mast. The builders were not successful at their attempt to allow dirigibles to dock at the Empire State Building.",2,"भवन निर्माण गर्दा कामदारहरूले कठिन अवरोधहरू सामना गर्नेछन्, विशेष गरी एम्पर स्टेट भवन निर्माणको बारेमा । एल स्मिथ र अन्य वास्तुकला निर्माताहरूले जहाजलाई त्यहाँ डक गर्न अनुमति दिने प्रयास गर्दा धेरै समस्याहरू सामना गरे । @NUM1 को पैराग्राफमा निर्दिष्ट गरिए जस्तै, एम्पर स्टेट भवनमा डुङ्गाहरू झर्न सकेनन् किनभने शहरी क्षेत्रमा अति तल उड्ने वायुयानहरू विरूद्ध एउटा विद्यमान कानुन थियो । साथै, अनुच्छेद @NUM2 मा निर्दिष्ट गरिए जस्तै, भवनको माथिको बतास तीव्र वायु प्रवाहका कारण निरन्तर परिवर्तन भइरहेको थियो । यी दुवै अवरोधहरू माउरिङ मास्टको असफलतालाई व्याख्या गर्ने कारणहरू थिए । निर्माणकर्ताहरूले एम्पर स्टेट भवनमा जहाजलाई डक गर्न अनुमति दिने प्रयासमा सफल भएनन् ।"
15099,6,"Builders of the Empire State Building faced many obstacles in attempting to allow dirigibles. The first problem was the material of the dirigibles. Dirigibles ""were actually enormous steel frame balloons with envelopes of cotton fabric filled with hydrogen and helium make them lighter than air."" The first problem is that it's material could be broken if happened to fly into a sharp area of the building, and the ""violent air currents"" did not help. Since the dirigibles could not be weighted down at the Empire State Building, it would be dangerous to have them ""dangling high above pedestrians on the street."" Another obstacle was the fact that the dirigibles were filled with hydrogen. Although dirigibles from the United States were filled with hydrogen and helium, ""most dirigibles from outside the united states used hydrogen rather than helium, and hydrogen is highly flammable."" With these obstacles builders of the Empire State building faced in attempting to allow dirigibles dock there, the theory did not work out in reality.",3,"इम्पर स्टेट भवनका निर्माणकर्ताहरूले dirigibles अनुमति दिन प्रयास गर्दा धेरै अवरोधहरू सामना गरे । पहिलो समस्या dirigiblesको सामग्री थियो । डाइरिजिबलहरू वास्तवमा ठूलो स्टिल फ्रेम बलुनहरू थिए जसमा कपडाको कपडाको आवरणहरू थिए र तिनीहरूलाई हावाभन्दा हलुका बनाउँदथ्यो"" पहिलो समस्या यो हो कि यदि भवनको कडा क्षेत्रमा उड्दा यसको सामग्री भाँच्न सक्छ, र""हिंसक वायु प्रवाह""ले मद्दत गर्दैन । इम्पर स्टेट भवनमा डुङ्गाहरू भारित गर्न नसकिनेले तिनीहरूलाई सडकमा पाहुनाहरूभन्दा माथि खतरामा राख्नु खतरनाक हुनेछ । अर्को अवरोध यो तथ्य थियो कि जहाजहरू हाइड्रोजनले भरिएका थिए । संयुक्त राज्य अमेरिकाबाट उड्ने डुङ्गाहरू हाइड्रोजन र हेलियमले भरिएका भए तापनि,""अन्य राज्य बाहिरबाट आएका अधिकांश डुङ्गाहरू हेलियमको सट्टामा हाइड्रोजन प्रयोग गर्दथे, र हाइड्रोजन उच्च रूपमा जलनयोग्य छ ।"" इम्पर स्टेट भवन निर्माणकर्ताहरूले त्यहाँ डुङ्गाहरू dock गर्न अनुमति दिन प्रयास गर्दा सामना गरेको यी अवरोधहरूसँग, सिद्धान्त वास्तविकतामा काम गर्दैन ।"
15100,6,"Although thousands of dollars and countless hours were spent on the Mooring Mast, certain obstacles prevented dirigibles from docking atop the Empire State Building for safety reasons. First, these dirigibles were not safe to fly over populated areas. Some contained the highly flammable gas hydrogen. Also, a German dirigible called the ""Hindenburg"" burst into flames in New Jersey. As stated in paragraph @NUM1, ""the owners of the Empire State Building realized how much worse that accident could have been if it had taken place above a densely populated area such as downtown New York."" The winds at the peak of the Empire State Building were violent. It is stated in paragraph four teen, ""The winds on top the building were constantly shifting."" It would not be safe to dock a dirigible on the Empire State Building.",3,"मूरिङ मास्टमा हजारौं डलर र अगणित घण्टा खर्च भए तापनि, सुरक्षाका कारण केही अवरोधहरूले इम्पर स्टेट भवनको माथि डकिङ गर्नका लागि dirigiblesलाई रोक्यो । पहिलो, यी dirigibles जनसंख्या भएको क्षेत्रमा उड्न सुरक्षित थिएनन् । केहीले उच्च प्रज्वलनशील ग्यास हाइड्रोजन समाविष्ट गरे । न्यु जेर्सीमा ""हिन्डेनबर्ग"" भनिने एउटा जर्मन dirigible पनि आगोमा टुक्रा-टुक्रा भयो । @NUM1 को पैराग्राफमा उल्लेख गरिए जस्तै, ""इम्पर स्टेट भवनका मालिकहरूले यदि त्यो दुर्घटना न्युयोर्कको डाउनटाउनी जस्ता घनदारो जनसंख्या भएको क्षेत्रमा भएको भए यो घटना कति खराब हुन सक्दथ्यो भन्ने थाहा पाए ।"" इम्पर स्टेट भवनको शिखरमा आँधी एकदमै तीव्र थियो । यसका चौथाइ अनुच्छेदमा युवाहरू भन्छन्, "" भवनको माथिको बतास निरन्तर परिवर्तन भइरहेको थियो ।"" एम्पर स्टेट भवनमा एउटा dirigible डक्नु सुरक्षित हुने छैन ।"
15101,6,"In the excerpt of ""The Mooring Mast,"" many obstacles created problems for the builders of the Empire State building and their goal of allowing dirigibles to dock there. The first obstacle that came across the builder's minds was that they ""could not simply drop a mooring mast on top of the Empire State building's flat roof,"" (paragraph @NUM1) because it would damage the building with the ammount of pressure pulling on the structure. The second problem that the architects faced was safety. Events from the past such as Hindenburg was caused by the use of ""hydrogen rather than helium, and hydrogen is highly flammable...the owners of the empire state building realized how much worse the accident could've been."" The next problem that came up was nature itself, such as dangerous winds. An event when ""the U.S. Navy dirigible, Los Angeles approached the mooring mast but could not close enough to tie up because of forceful winds."" @CAPS1 there were legal issues, and existing law was against airships flying too low over urban areas, making it illegal.",4,"""The Mooring Mast"" को खण्डमा, धेरै अवरोधहरूले एमपियर स्टेट भवनका निर्माणकर्ताहरूका लागि समस्याहरू सिर्जना गरे र तिनीहरूको उद्देश्य डुङ्गाहरूमा डुङ्गाहरू dock गर्न अनुमति दिन थियो । निर्माणकर्ताको विचारमा आउने पहिलो अवरोध यो थियो कि तिनीहरू ""इम्पर स्टेट भवनको समतल छतमाथि स्तम्भको मास्ट झार्नु पर्दैन"" (अनुच्छेद @NUM1) किनभने यसले भवनलाई क्षति पुर्याउनेछ किनभने ढांचेमा तानिने दबावको वृद्धिले भवनलाई क्षति पुर्याउँछ । दोस्रो समस्या architects समक्ष थियो सुरक्षा । हिन्डेनबर्ग जस्ता अतीतका घटनाहरू ""हाइड्रोजन rather than helium, and hydrogen is highly flammable...the owners of the empire state building realized how much worse the accident could have been."" अर्को समस्या जुन उत्पन्न भयो प्रकृति आफै थियो, जस्तै खतरनाक बतास। एउटा घटना जब""अमेरिकी नौसेनाको dirigible, Los Angeles माउरिङ मास्ट नजिक आयो तर शक्तिशाली बतासका कारणले बन्द गर्न पर्याप्त नजिक रहन सकेन ।"" @CAPS1 त्यहाँ कानुनी समस्याहरू थिए, र अवस्थित कानुन शहरी क्षेत्रमा अति तल उड्ने वायुयानहरूको विरूद्ध थियो, जसले यसलाई गैरकानूनी बनायो ।"
