essay_id,essay_set,essay,score,p7_google_trans
18193,7,"I don’t have much patience, but I’ll tell you a story about a time that I did. It was a sunny day outside and it was @DATE1 after school and I had no homework. So I invited my friends over and we were going to landslide skate park. We were all at my home but @CAPS1 wasn’t. My mom said “@CAPS2 hes not here in two minutes we have to go with out him”. So I was mad I was writing a note to put on the door that reads “@CAPS1, we had to go with out you because you were late! Sorry be on time next time.-@CAPS4”. But when I was signing the note he pulled up. That was the story when I had patients.",15,"मसँग धेरै धैर्य छैन, तर म तपाईंलाई मैले गरेको समयको कथा सुनाउनेछु। यो बाहिर घमाइलो दिन थियो र यो स्कूल पछि @DATE1 थियो र मसँग कुनै गृहकार्य थिएन। त्यसैले मैले मेरा साथीहरूलाई निम्तो दिएँ र हामी भूस्खलन स्केट पार्कमा जाँदै थियौं। हामी सबै मेरो घरमा थियौं तर @CAPS1 थिएन। मेरी आमाले भन्नुभयो ""@CAPS2 उहाँ यहाँ छैन दुई मिनेटमा हामी उहाँसँग बाहिर जानुपर्छ""। त्यसैले म पागल थिएँ मैले ढोकामा राख्नको लागि एउटा नोट लेखिरहेको थिएँ जसमा लेखिएको थियो “@CAPS1, हामी तपाईसँग बाहिर जानुपर्‍यो किनभने तपाई ढिलो हुनुहुन्थ्यो! अर्को पटक माफ गर्नुहोस्।-@CAPS4""। तर जब मैले नोटमा हस्ताक्षर गर्दै थिएँ उसले तान्यो। मसँग बिरामी हुँदाको कथा यही थियो।"
18194,7,"One time in @DATE1, I was taking a test called the @ORGANIZATION1 (@CAPS1). Me, and my friends get down with the @ORGANIZATION1 early. So we had to be patient too. We had alot that we could do, but the choices were limited. Being patient is hard, sometimes it feels like ages have gone by, but really @NUM1 minutes have gone by, sometimes patience requiers a lot of mental peace. One time me, and my dad were going to work in @LOCATION1. The bus was late @NUM2 minutes, but it felt like a few weeks. Sometimes patience is good and bad. Good patience is when a team scores a goal, the audience was patient enough so that the team could score a goal. A bad patience is when you’re late to work, and traffic, or the bus was late, or you could wait. Sometimes you can distract yourselves while being patient, texting, calling a friend, or talking or playing a game, with a kid or with yourselves. So you see that patience can be good or bad, also requiers a lot of mental peace. @ORGANIZATION1.",13,"@DATE1 मा एक पटक, म @ORGANIZATION1 (@CAPS1) नामक परीक्षा लिइरहेको थिएँ। म, र मेरा साथीहरू @ORGANIZATION1 सँग चाँडै तल जान्छौं। त्यसैले हामीले पनि धैर्य गर्नुपर्यो । हामीसँग गर्न सक्ने धेरै थियो, तर विकल्पहरू सीमित थिए। धैर्य गर्न गाह्रो छ, कहिलेकाहीँ यस्तो लाग्छ कि उमेर बितेको छ, तर वास्तवमा @NUM1 मिनेट बितेको छ, कहिलेकाहीँ धैर्यताले धेरै मानसिक शान्ति चाहिन्छ। एक पटक म, र मेरो बुवा @LOCATION1 मा काम गर्न जाँदै थिए। बस @NUM2 मिनेट ढिलो थियो, तर यो केहि हप्ता जस्तै लाग्यो। कहिलेकाहीँ धैर्य राम्रो र नराम्रो हुन्छ। राम्रो धैर्य भनेको टोलीले गोल गर्दा, दर्शकहरूले पर्याप्त धैर्यता राखे ताकि टोलीले गोल गर्न सकियोस्। एक नराम्रो धैर्य हो जब तपाईं काम गर्न ढिलो गर्नुहुन्छ, र ट्राफिक, वा बस ढिलो थियो, वा तपाईं पर्खन सक्नुहुन्छ। कहिलेकाहीँ तपाई धैर्यता, टेक्स्ट म्यासेज, साथीलाई कल गर्दा, बच्चासँग वा आफैंसँग कुरा गर्दा वा खेल खेल्दा आफूलाई विचलित गर्न सक्नुहुन्छ। त्यसोभए तपाईले देख्नुहुन्छ कि धैर्य राम्रो वा खराब हुन सक्छ, धेरै मानसिक शान्ति पनि चाहिन्छ। @ORGANIZATION1।"
18195,7,"When I was around the age @NUM1. I went to @CAPS1 with my grandpa, grandma, and mom, and dad for a family reunen, we stoped so menny times I cant even count. I think it was to but I did not want to stop or be patient because I wanted to get there and see what everything looked like like it was big but the dad post was we hade to leave are dog home for a week, was in patient to get home to because as soon as I got home I was going to sleep. We got up to leave from are house at @TIME1 and we got to the motel at @TIME2 am the after noon I was sick of sitting in the car I did not want to get back in the car to go home because if you think of it that is long ways to white in the car. I was very impatient because if I could of gotten there in a half of a hour or a have would have been a lot better than like, @NUM2 hours of time but it was a lot of fun to see new things that you have never seen befor on your way there because on are way home. I was just sleeping. But I was not very patient I was so board that every stop I would switch cars and I did not have tating at that time but I did have my @CAPS2 until it died then I made my I pod and my cells all I could do was call and play games on that but I was so impatient at the coner to cuzz I rather go to the hotel and sleep than sit there lission to older people talk bout what has happened. I don’t know hardly any of them I could not tell you who every one was.",9,"जब म उमेर @NUM1 को आसपास थिएँ। म मेरो हजुरबुबा, हजुरआमा, र आमा, र बुबासँग पारिवारिक पुनर्मिलनका लागि @CAPS1 मा गएँ, हामीले यति रमाइलो समयहरू रोक्यौं जुन म गणना गर्न पनि सक्दिन। मलाई लाग्छ कि यो थियो तर म रोक्न वा धैर्य गर्न चाहन्न किनभने म त्यहाँ पुग्न चाहन्थे र सबै कुरा कस्तो देखिन्छ जस्तो कि यो ठूलो थियो तर बुबा पोस्ट हामीलाई एक हप्ताको लागि कुकुर घर छोड्नु पर्ने थियो, बिरामीमा थियो। घर पुग्नको लागि किनभने म घर पुग्ने बित्तिकै सुत्न जाँदै थिए। हामी @TIME1 मा are house बाट निस्कन को लागी उठ्यौं र हामी @TIME2 बजे मोटेलमा पुग्यौं, दिउँसो म कारमा बस्दा बिरामी परेको थिएँ म घर जानको लागि कारमा फर्किन चाहन्न किनभने यदि तपाई सोच्नुहुन्छ भने यो कारमा सेतो गर्न लामो बाटो हो। म धेरै अधीर थिएँ किनकि यदि म त्यहाँ आधा घण्टामा पुग्न सक्थें भने, @NUM2 घण्टाको समय भन्दा धेरै राम्रो हुन्थ्यो तर तपाईंले कहिल्यै नदेखेका नयाँ चीजहरू हेर्न पाउँदा धेरै रमाइलो भयो। तपाईंको बाटोमा जानु अघि किनभने घरको बाटोमा हुनुहुन्छ। म भर्खर सुतिरहेको थिएँ। तर म धेरै धैर्यवान भइनँयति बोर्ड थियो कि हरेक स्टपमा म कारहरू बदल्थें र त्यसबेला मसँग ट्याटिङ थिएन तर मसँग मेरो @CAPS2 थियो जबसम्म यो मरेपछि मैले मेरो आई पोड र मेरो सेलहरू बनाएको थिएँ तर मैले कल गर्न र त्यसमा खेल खेल्न सक्छु। म के भएको छ भनी बूढो मान्छेहरु संग कुरा गर्नु भन्दा होटल मा गएर सुत्न को लागी म कोनर मा धेरै अधीर थियो। मलाई थाहा छैन ती मध्ये कसैलाई पनि मैले तपाईलाई बताउन सक्दिन कि सबै को थिए।"
18196,7,I was patient this one time while waiting to get on the computers and I told my mom to wake me if she gets oyr the computer and after an hour I fell asleep and I woke up after a little while and my brother was on for three hours reading manag we already have and after three minutes my dad kicked me off to check his email and he said he would be off soon yet he spent the rest of the day a  hit more of the next day watching indearath  star(for six hours even though he spends eight hours on a connecting at work so that adds @NUM1 to @NUM2 hours on the internet everyday of the year.,8,कम्प्युटर चलाउनको लागि कुर्दै गर्दा म एक पटक धैर्य गरें र मैले मेरी आमालाई कम्प्युटर आयो भने मलाई उठाउन भनें र एक घण्टा पछि म सुतेँ र म केही बेर पछि ब्युँझें र मेरो भाइ तीन घण्टाको लागि थियो। हामीसँग पढ्ने प्रबन्ध पहिले नै छ र तीन मिनेट पछि मेरो बुबाले मलाई उसको इमेल जाँच गर्न बाहिर निकाल्नुभयो र उहाँले चाँडै नै अफ हुने बताउनुभयो तर उहाँले अर्को दिनको बाँकी दिन इन्डेरथ तारा हेर्दै बिताउनुभयो (छ घण्टासम्म उसले काममा जडान गर्न आठ घण्टा बिताउँछ जसले गर्दा वर्षको हरेक दिन इन्टरनेटमा @NUM1 देखि @NUM2 घण्टा थपिन्छ।
18197,7,"There was this guy that I liked a lot that I finally had the courage to ask out after @NUM1 years and @NUM2 ½ weeks. He said yes to go to the dance with me but no to going out. So a little while later like a week later I asked him again. He told me give him till the end of the week. So I waited and waited and on and on it seemed like forever. Then my friend just couldn’t take it she asked him on @DATE1 and he said yes! A million yes, joy came from his mouth. Then @DATE2, after getting to know me better he broke up with me. We have been fighting ever since, but were still besties!",16,"त्यहाँ यो केटा थियो जुन मलाई धेरै मन पर्यो कि मैले अन्ततः @NUM1 वर्ष र @NUM2 ½ हप्ता पछि सोध्ने साहस पाएँ। उसले मसँग नाच्न जान्छु तर बाहिर निस्कन मानेन । त्यसैले केहि समय पछि एक हप्ता पछि मैले उसलाई फेरि सोधें। उसले मलाई हप्ताको अन्त्यसम्म दिन भन्यो। त्यसोभए म पर्खिरहेको थिएँ र पर्खिरहेको थिएँ र यो सधैंको लागि जस्तो देखिन्थ्यो। त्यसपछि मेरो साथीले यसलाई लिन सकेन उनले उसलाई @DATE1 मा सोधिन् र उसले हो भन्यो! एक लाख हो, उनको मुखबाट खुशी आयो। त्यसपछि @DATE2, मलाई राम्रोसँग चिनेपछि उसले मसँग ब्रेकअप गर्यो। हामी त्यसबेलादेखि लडिरहेका छौं, तर अझै पनि साथीहरू थियौं!"
18198,7,"Being patient is hard and not all people are patient, but patience is an important thing to do. You have to be patient almost everywhere you go, like waiting in line is being patient. You have to be patient with people to, like people who are learning or you are teaching. I was patient in @ORGANIZATION1 which was really hard to do. When I was really little mabey four or five years old, we went to @ORGANIZATION1. My older sister wanted to go on a ride but I couldn’t go because I was to short. So my mom stayed with me while my older sister and my @CAPS1 went on the ride. I was so sad but my mom told me to wait and not get antcy. After a while I started asking “When is the ride going to be over mama” she kept responding “I don’t know, when ever @PERSON1 and @CAPS1 get off the ride.” @CAPS2 I couldn’t wait, but when my @CAPS1 and sister got off they told my mom that they wanted to go again. My mom said “ok” and thats when I got sad then she said to me “but because you waited so long and nicely I will take you to get a smoothy.” “I love smoothys” I scream. Patience is important, because I was so patient my mom got me something I love. Patience ia a hard thing to do but once you got it, it’s a good thing to do.",20,"धैर्य हुनु कठिन छ र सबै मानिसहरू धैर्यवान हुँदैनन्, तर धैर्य गर्नु महत्त्वपूर्ण कुरा हो। तपाईं जहाँ जानुहुन्छ लगभग सबै ठाउँमा धैर्य हुनुपर्छ, जस्तै लाइनमा पर्खनु धैर्य हुनु हो। तपाईंले मानिसहरूसँग धैर्य गर्नुपर्छ, जस्तै मानिसहरू जो सिकिरहेका छन् वा तपाईंले सिकाउँदै हुनुहुन्छ। म @ORGANIZATION1 मा धैर्य थिएँ जुन गर्न साँच्चै गाह्रो थियो। जब म साँच्चै सानो माबे चार वा पाँच वर्षको थिएँ, हामी @ORGANIZATION1 गयौं। मेरी जेठी बहिनी सवारीमा जान चाहन्थिन् तर म छोटो भएकोले जान सकिन। त्यसैले मेरी आमा मसँगै बस्नुभयो जब मेरी जेठी बहिनी र मेरो @CAPS1 सवारीमा जानुभयो। म धेरै दुखी थिएँ तर मेरी आमाले मलाई पर्खनुहोस् र एन्टी नपर्न भन्नुभयो। केही बेर पछि मैले सोध्न थालें ""आमामा सवारी कहिले जान्छ"" उनले जवाफ दिइरहेकी थिईन् ""मलाई थाहा छैन, @PERSON1 र @CAPS1 कहिले सवारीबाट ओर्लन्छ।"" @CAPS2 मैले पर्खिन सकिन, तर जब मेरो @CAPS1 र बहिनी निस्किए, तिनीहरूले मेरी आमालाई उनीहरू फेरि जान चाहन्छन् भनी बताए। मेरी आमाले ""ठीक छ"" भन्नुभयो र जब म दुखी भएँ तब उनले मलाई भनिन् ""तर तिमीले धेरै समय पर्खनुभयो रआइसली म तिमीलाई चिल्लो बनाउन लैजान्छु।"" ""मलाई स्मूदी मन पर्छ"" म चिच्याएँ। धैर्यता महत्त्वपूर्ण छ, किनकि म धेरै धीरजी थिएँ मेरी आमाले मलाई माया गर्ने कुरा पाउनुभयो। धैर्य गर्नु एउटा गाह्रो कुरा हो तर एकचोटि तपाईंले यो पाउनुभयो, यो गर्नु राम्रो कुरा हो।"
18200,7,"Last year I went to the doctors to get a normal check up wen she tested my vision and hearing and felt the cold too. She put on my chest to see if my heart was @CAPS1.K. After that she checked my neck. I could feel her icy cold fingers on my neck about a minute had passed and she says she will be right back. Another doctor came in and felt it until finally my mom asks ""what's going on here"". They said the glands in my neck were full and they said I needed to have my blood checked to see if I had a theiroid which is glands in your neck that are full which leads to having to take pills for the rest of your life. So a few days later we went to get my blood checked. As we waited I started to get really nervous I had butterflys  really bad and then @NUM1 minutes passed which seemed like an hour they called me in and I sat down the nurse said everything will be fine. So i trusted her she took a rubber tube and tied it around my arm it sorta hurt like a pinch then @NUM2… @NUM3… @NUM4… and the needle went in and I seen the blood going into the tube really cool then we went home. It took a week with sleepless nights because I was so anxious and they called my mom which  took about a year not really could not tell by her expression then she said no and that was so happy and I was being patient which was what kept me from not wanting to run down there and seeing myself!",19,"गत वर्ष म सामान्य चेकअप गर्न डाक्टरकहाँ गएँ र उनले मेरो दृष्टि र श्रवण परीक्षण गरे र चिसो पनि महसुस गरे। मेरो मुटु @CAPS1.K छ कि भनेर हेर्न उनले मेरो छातीमा राखिन्। त्यसपछि उनले मेरो घाँटी जाँचिन् । मैले मेरो घाँटीमा उनको चिसो औंलाहरू एक मिनेट बितिसकेको महसुस गर्न सक्छु र उनी भन्छिन् कि उनी ठीक फर्कनेछिन्। अर्को डाक्टर आउनुभयो र अन्ततः मेरी आमाले ""यहाँ के भइरहेको छ"" भनेर सोध्नु नभएसम्म महसुस गर्नुभयो। तिनीहरूले मेरो घाँटीमा ग्रन्थिहरू भरिएको बताए र उनीहरूले भने कि मैले मेरो घाँटीमा ग्रन्थीहरू भरिएको छ जुन तपाईंको बाँकी जीवनका लागि चक्कीहरू खानु पर्ने हुन्छ भनेर मेरो रगत जाँच गर्न आवश्यक छ। त्यसैले केही दिनपछि हामी मेरो रगत जाँच गराउन गयौं। जब हामी पर्खिरहेका थियौं म साँच्चै नर्भस हुन थालेँ मसँग पुतलीहरू साँच्चै नराम्रो थिए र त्यसपछि @NUM1 मिनेट बित्यो जुन एक घण्टा जस्तो लाग्यो कि उनीहरूले मलाई बोलाए र म नर्सले सबै कुरा ठीक हुनेछ भन्यो। त्यसैले मैले उसलाई विश्वास गरें उनले रबरको ट्यूब लिइन् र यसलाई मेरो हात वरिपरि बाँधेकी थिइन् यसले एक चिमटी जस्तै चोट पुर्यायो त्यसपछि @NUM2… @NUM3… @NUM4… रe सुई भित्र गयो र मैले ट्यूबमा रगत जाँदै गरेको देखेँ, त्यसपछि हामी घर गयौं। निन्द्रा नलागेको रातमा एक हप्ता लाग्यो किनभने म धेरै चिन्तित थिएँ र उनीहरूले मेरी आमालाई फोन गरे जसलाई उनको अभिव्यक्तिले बताउन नसक्ने लगभग एक वर्ष लाग्यो त्यसपछि उनले भनिन् र त्यो धेरै खुसी थियो र म धैर्य गरिरहेको थिएँ जसले मलाई यसबाट जोगाएको थियो। त्यहाँ दौडिन मन लागेन र आफैलाई देखेर!"
18201,7,"“When do ve get the xbox!” I asked @CAPS1. “@CAPS2 hours,” he replied. “@CAPS3!” “yes.” “@CAPS4.” “@CAPS4.” @CAPS2 hours…. I thought, this is gonna feel like a week. First, I got on the computer. After ten minutes I got off because nothing was ???. Next I looked at the t.v guide. Nothing. Why am I so tired! I thought. It must be that I did…, I was thinking but luckily, I fell asleep. I woke up. Four hours left. Once again I looked at the t.v guide still nothing. I just turned the t.v on. A @PERSON1 just ended. “@CAPS7 up next on @CAPS8 land is The @PERSON1,” the @CAPS8 commercial said. “@CAPS10 see this,” I said out loud. It turned out better than I thought. It was a no color @PERSON1 that was about a police official and his son. After watching four hours of the @PERSON1, I heard the goings door open. I heard @CAPS1 come in and say, “@CAPS12 got it!” @CAPS13 then I said, “@CAPS14,” and then fell asleep. “@CAPS15 wake him up.” @CAPS1 whispered.",21,"""कहिले Xbox प्राप्त गर्नुहुन्छ!"" मैले @CAPS1 लाई सोधें। ""@CAPS2 घण्टा,"" उनले जवाफ दिए। ""@CAPS3!"" ""हो।"" ""@CAPS4।"" ""@CAPS4।"" @CAPS2 घण्टा... मैले सोचें, यो एक हप्ता जस्तो लाग्छ। पहिले, म कम्प्युटरमा पुगें। दश मिनेट पछि म निदाएँ किनकी केहि थिएन ??? त्यसपछि मैले t.v गाइड हेरे। केही छैन। म किन यति थाकेको छु! मैले सोचें। यो मैले गरेको हुनुपर्छ ..., म सोचिरहेको थिएँ तर भाग्यवस, म निदाए। म बिउझेँ। चार घण्टा बाँकी। फेरि मैले t.v गाइड हेरें अझै केही छैन। मैले भर्खर t.v अन गरें। A @PERSON1 भर्खरै समाप्त भयो। ""@CAPS8 मा @CAPS7 अर्को भूमि @PERSON1 हो,"" @CAPS8 कमर्शियलले भन्यो। ""@CAPS10 यो हेर्नुहोस्,"" मैले ठूलो स्वरले भने। यो मैले सोचे भन्दा राम्रो भयो। यो कुनै रंग @PERSON1 थियो जुन एक पुलिस अधिकारी र उनको छोराको बारेमा थियो। @PERSON1 को चार घण्टा हेरेपछि, मैले ढोका खोलेको सुनें। मैले @CAPS1 भित्र आएको सुने र ""@CAPS12 ले बुझ्यो!"" @CAPS13 त्यसपछि मैले भनें, ""@CAPS14,"" र त्यसपछि सुतेँ। ""@CAPS15 ले उसलाई जगायो।"" @CAPS1 फुसफुसाए।"
18202,7,"One time my brother @PERSON1 was patient. Patience is being understanding and lisksent through difficultis without complaining. Our family lived in @LOCATION1 and were going to cedar point on vacation. We had fun all day end at @NUM1 we went on @ORGANIZATION1. @PERSON1 went on the blue @ORGANIZATION1 while the rest of the family went on the red. The blue keeps you up at the top for @NUM2 and drops you while the red one shoots you up to @NUM3 feet. The line for the red @ORGANIZATION1 was shorter than the blue one so we got to go on first. Once the ride was over @PERSON1 was already at the top of the blue @ORGANIZATION1. We heard a loud sound that ment the blue @ORGANIZATION1 cast was coming down. But the blue cast wasn’t coming down. @PERSON1 was stuck at the top, @NUM4 feet in the air. @PERSON1 got a bird’s eye  of the park. I would have been scared if I were @PERSON1. At @NUM5 the ride lights came on and the cast plummed down. Finally,, he got a ride. Each ride got free season passes to cedar point. This is a time when @PERSON1 needed to show patience.",21,"एक पटक मेरो भाइ @PERSON1 धैर्य थियो। धैर्यता भनेको गुनासो नगरी कठिनाइलाई बुझ्ने र लिनु हो। हाम्रो परिवार @LOCATION1 मा बस्थ्यो र छुट्टीमा देवदार बिन्दुमा जाँदै थिए। हामीले @NUM1 मा दिनभर रमाइलो गर्यौं हामी @ORGANIZATION1 मा गयौं। @PERSON1 निलो @ORGANIZATION1 मा गए जबकि परिवारका बाँकी सदस्यहरू रातोमा गए। नीलोले तपाईंलाई @NUM2 को लागि शीर्षमा राख्छ र तपाईंलाई झर्छ जबकि रातोले तपाईंलाई @NUM3 फीट माथि खिच्छ। रातो @ORGANIZATION1 को लागि रेखा नीलो भन्दा छोटो थियो त्यसैले हामीले पहिले जानुपर्छ। सवारी सकिएपछि @PERSON1 पहिले नै नीलो @ORGANIZATION1 को शीर्षमा थियो। हामीले एउटा चर्को आवाज सुन्यौं जुन निलो @ORGANIZATION1 कास्ट तल आउँदैछ। तर निलो कास्ट तल आउँदैन थियो। @PERSON1 शीर्षमा अड्किएको थियो, @NUM4 फीट हावामा। @PERSON1 ले पार्कको चराहरूको आँखा पायो। यदि म @PERSON1 भएको भए म डराउने थिएँ। @NUM5 मा सवारी बत्तीहरू आयो र कास्ट तल झर्यो। अन्ततः, उसले सवारी पायो। प्रत्येक सवारी नि:शुल्क सिजन पासहरू पाएदेवदार बिन्दुमा। यो समय हो जब @PERSON1 लाई धैर्यता देखाउन आवश्यक छ।"
18203,7,On @DATE1 we went to the doller tree I want to go to the game stop. But I was patient then we went to the game stop.,7,@DATE1 मा हामी डलर रूखमा गयौं जुन म खेल स्टपमा जान चाहन्छु। तर मैले धैर्य गरेपछि हामी खेल स्टपमा गयौं।
18205,7,"In the beginning, I woke up from sleeping and felt real sick, @CAPS1 I took a shower and put on my clothes. I told my dad “can I go to the doctor because I feel sick?”??? @CAPS1 he said “we will leave @NUM1 am” and it was @NUM2 am. Then, I had to wait on the couch while my brothers, my dad and my mom were talking showers. After that, I wanted to yell and complain because they were going too slow and tried acting @CAPS1 beautiful. @CAPS1 I didn’t. When they finished they had to look for the keys until they found it. It was @NUM3 am and my dad’s favorite music was on @CAPS1 we stayed and watched the whole movie. In the middle, it was @NUM4 am and then we went to the doctor and had to stay waiting for everyone to get there turn until it was @NUM5 which is our turn. We actually made an appointment. They checked what was bothering me and it was nothing. @CAPS1 I left and I still waited until my brothers finished. In the end, I was @CAPS1 pissed off because I had to wait for them to get in the car. My dad said “Are you happy? You said that you feel sick and there is nothing wrong with you.” @CAPS1 we went home thinking that I had been patient for the whole day. I was saying to myself “I learned my lesson and it is if you are patient the day can go fast.”",20,"सुरुमा, म निद्राबाट ब्युँझें र साँच्चै बिरामी महसुस गरें, @CAPS1 मैले नुहाएर लुगा लगाए। मैले मेरो बुबालाई भनें ""के म डाक्टरकहाँ जान सक्छु किनकि म बिरामी महसुस गर्छु?""??? @CAPS1 उहाँले भन्नुभयो ""हामी @NUM1 am छोड्नेछौं"" र यो @NUM2 बजे थियो। त्यसपछि, मेरा भाइहरू, मेरो बुबा र मेरी आमाले नुहाइरहँदा मैले सोफामा पर्खनुपर्‍यो। त्यस पछि, म चिच्याउन र गुनासो गर्न चाहन्थे किनभने तिनीहरू धेरै ढिलो हुँदै थिए र @CAPS1 सुन्दर अभिनय गर्ने प्रयास गरे। @CAPS1 मैले गरेन। जब तिनीहरूले समाप्त गरे तिनीहरूले चाबीहरू फेला नपरेसम्म खोज्नुपर्थ्यो। यो @NUM3 बजे थियो र मेरो बुबाको मनपर्ने संगीत @CAPS1 मा थियो हामी बस्यौं र पूरै चलचित्र हेर्यौं। बीचमा, @NUM4 बजेको थियो र त्यसपछि हामी डाक्टरकहाँ गयौं र @NUM5 नहुँदासम्म सबैलाई त्यहाँ पालो नआउन्जेल कुर्नुपर्थ्यो। हामीले वास्तवमा अपोइन्टमेन्ट बनायौं। तिनीहरूले मलाई के चिन्ता गरिरहेको थियो जाँच गरे र यो केहि थिएन। @CAPS1 मैले छोडें र म अझै मेरा भाइहरू समाप्त नभएसम्म पर्खिरहें। अन्तमा, म @CAPS1 रिसाएको थिएँ किनभने मैले तिनीहरूलाई भित्र पस्न कुर्नुपरेको थियोकार। मेरो बुवाले भन्नुभयो ""तिमी खुशी छौ? तिमीले भनेकी छौ कि तिमी बिरामी छौ र तिम्रो केहि गल्ती छैन।"" @CAPS1 हामी घर गयौं कि म पूरै दिन धैर्य धारण गरेको छु। म आफैलाई भन्दै थिएँ ""मैले मेरो पाठ सिकेको छु र यो हो कि यदि तपाईं धैर्य हुनुहुन्छ भने दिन छिटो जान सक्छ।"""
18206,7,"Over the @DATE1 I went to @LOCATION1, @LOCATION2 to visit my aunt @CAPS1.  @CAPS2 got up early and drove to @LOCATION4 I was the firts time I was going to go on a plane. My dad said I better have patients or else the ride was going to be boring me and my sister got on the plane and flew to @LOCATION3 and it took @NUM1 minutes and that was easy but then @CAPS2 got on another plane and went directly to @PERSON1 and that took @NUM2 hours I was a very long ride but I had patient, but my sister didn't have any patients at all the whole ride she was asking which @CAPS2 were going to get there. And that was the time, I had patients.",16,"@DATE1 मा म मेरो काकी @CAPS1 लाई भेट्न @LOCATION1, @LOCATION2 मा गएँ। @CAPS2 चाँडै उठ्यो र @LOCATION4 मा ड्राइभ गर्यो म पहिलो पटक विमानमा जाँदै थिएँ। मेरो बुबाले भन्नुभयो कि मसँग बिरामीहरू छन् वा अन्यथा सवारीले मलाई बोरिंग हुन लागेको थियो र मेरी बहिनी विमानमा चढे र @LOCATION3 मा उडे र यसले @NUM1 मिनेट लियो र त्यो सजिलो थियो तर त्यसपछि @CAPS2 अर्को विमानमा चढ्यो र सिधै गयो। @PERSON1 मा र @NUM2 घण्टा लाग्यो म धेरै लामो सवारीमा थिए तर मसँग बिरामी थिए, तर मेरी बहिनीसँग सम्पूर्ण सवारीमा कुनै पनि बिरामी थिएनन् उनले सोधिरहेकी थिइन् कि @CAPS2 त्यहाँ पुग्ने हो। र त्यो समय थियो, मसँग बिरामीहरू थिए।"
18207,7,"A time I was patient. @CAPS7 were going to go camping, so @CAPS7 got packed up and loct the car cide was @NUM1 hours long so i had to be patient. I played @CAPS4 ps @NUM2 for a cupul of minutes it was @ORGANIZATION2 @CAPS7 left early so @CAPS7 could Do some thing when @CAPS7 got there. Then I tried to @CAPS1 I was so ticed. But I coulden with @CAPS4 casins @PERSON1 and @PERSON2  screning and yelling, I finally fell asleep. then @CAPS7 hit a @CAPS2 and are @CAPS3 was out of gas lukuly @CAPS7 wace right in ??? of a gas extetion it took @CAPS7 a hour to get it fixed, so @CAPS7 snaked on a @ORGANIZATION1 thing and @CAPS7 lefe. Then @CAPS4 cusims got all excited @CAPS5 The @CAPS6  “ @CAPS7 are all most thece” I was happy I could put up @CAPS4 tent and go to @CAPS13. I saw are camp groung and when @CAPS7 got ther @CAPS7 had to put every thing up I had to be patient to go to @CAPS13 then the kids found a pack and of cores. @CAPS9 wanted to go @CAPS4 mom, wanted me to take them I was so tlead I @CAPS8’t want to @CAPS9 ??? ??? ??? So @CAPS7 stayed @CAPS10 @CAPS11 yelled the park was prett close to the camp site me can I ate @CAPS10 as quickly on q ouit if as poses ul and fank is @CAPS4 tant @CAPS3 an went to @CAPS13.",12,"एक समय म धैर्य थिए। @CAPS7 क्याम्पिङमा जान लागेका थिए, त्यसैले @CAPS7 ले प्याक अप गर्यो र कार साइड पत्ता लगाउनुहोस् @NUM1 घण्टा लामो थियो त्यसैले मैले धैर्य गर्नुपर्‍यो। मैले @CAPS4 ps @NUM2 एक कपल मिनेटको लागि खेलें यो @ORGANIZATION2 @CAPS7 चाँडै छोडियो त्यसैले @CAPS7 त्यहाँ पुग्दा केही गर्न सकियोस्। त्यसपछि मैले @CAPS1 को प्रयास गरें म धेरै टिकेको थिएँ। तर म @CAPS4 casins @PERSON1 र @PERSON2 स्क्रिनिङ र चिच्याउन सक्थेँ, म अन्तमा निदाएँ। त्यसपछि @CAPS7 मा @CAPS2 हिट भयो र @CAPS3 मा ग्यास सकियो @CAPS7 ठीक भित्र ??? ग्यास एक्स्टेसनको यसलाई ठीक गर्न @CAPS7 एक घन्टा लाग्यो, त्यसैले @CAPS7 ले @ORGANIZATION1 चीज र @CAPS7 लेफेमा सर्प भयो। त्यसपछि @CAPS4 cusims सबै उत्साहित भए @CAPS5 The @CAPS6 “@CAPS7 are all most thece” म खुसी थिएँ म @CAPS4 टेन्ट राखेर @CAPS13 मा जान सक्छु। मैले शिविर भरिएको देखेँ र जब @CAPS7 त्यहाँ पुग्यो @CAPS7 ले सबै कुराहरू राख्नु पर्यो @CAPS13 मा जानको लागि मैले धैर्य गर्नुपर्‍यो त्यसपछि बच्चाहरूले एउटा प्याक र कोर भेट्टाए। @CAPS9 जान चाहन्थिन् @CAPS4 आमा, म तिनीहरूलाई लैजान चाहन्थें, म धेरै टलेड थिएँम @CAPS8 @CAPS9 गर्न चाहन्न ??? ??? ??? त्यसैले @CAPS7 बस्यो @CAPS10 @CAPS11 पार्क क्याम्प साइटको नजिकै थियो म के म @CAPS10 लाई चाँडै q ouit मा खान सक्छु भने @CAPS4 tant @CAPS3 @CAPS13 मा गएँ।"
