essay_id,essay_set,essay,score,p6_google_trans
15359,6,"There were a few obstacles builders of the Empire State Building faced in attempting to allow dirigibles to dock there. A dirigible is a blimp, giant steel balloons that are filled with hydrogen and helium. Dirigibles had a lack of suitable landing area in New York. Al Smith was a four-term governor of New York. He came up with the idea that a mooring mast being added to the Empire State building would allow dirigibles to anchor there, fuel up and passengers could safely get on and off the dirigible. The architects and builders had to consult with experts so they took workers at the @ORGANIZATION2, tested the mass and met with president of a recently formed airship transport company. After all those obstacles they could finally build the mooring mast",2,"त्यहाँ एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले डिरिजिबलहरूलाई त्यहाँ डक गर्न अनुमति दिने प्रयासमा सामना गर्नुपरेको केही अवरोधहरू थिए। डाइरिजिबल भनेको ब्लीम्प, विशाल स्टिलको बेलुन हो जुन हाइड्रोजन र हिलियमले भरिएको हुन्छ। Dirigibles को न्यूयोर्क मा उपयुक्त अवतरण क्षेत्र को कमी थियो। अल स्मिथ न्युयोर्कको चार कार्यकाल गभर्नर थिए। उनले एम्पायर स्टेट भवनमा मुरिङ मास्ट थपिँदा डिरिजिबललाई त्यहाँ लङ्गर गर्न, इन्धन बढाउन र यात्रुहरू सुरक्षित रूपमा डिरिजिबलमा जान र बाहिर जान सक्नेछन् भन्ने विचार लिएका थिए। वास्तुकार र निर्माणकर्ताहरूले विशेषज्ञहरूसँग परामर्श गर्नुपर्‍यो त्यसैले उनीहरूले @ORGANIZATION2 मा कामदारहरू लिए, मासको परीक्षण गरे र भर्खरै गठन गरिएको एयरशिप यातायात कम्पनीका अध्यक्षसँग भेटे। ती सबै अवरोधहरू पछि तिनीहरूले अन्ततः मुरिङ मास्ट निर्माण गर्न सक्थे"
15360,6,"The Mooring Mast by Marcia Amidon Lüsted describes the building of the mast of the Empire State Building. The mast was originally added to add height to the thousand foot building. However Al Smith, one of the builders, wanted the mast to ""serve the higher calling"" of providing a docking station for dirigibles. This idea proved to be very challenging. First, the builders had to change the structure of the tower to make it strong enough to support the weight of the dirigible swaying in the wind. Lüsted writes, ""The stress of the dirigible's load... Would have to be transmitted all the way to the building's foundation..."" When the mast was finally built, the builders faced the problem of having the dirigibles ""dangling high above pedestrians on the street."" If one ever fell, hundreds of people will be killed. Finally, there was a law that prevented ""airships flying too low over urban areas."" By docking at the Empire State Building, the dirigibles would be breaking that law. Although it was a good idea, ""The Mooring Mast"" shows that it would not be possible for dirigibles to dock atop the Empire State Building.",3,"मार्सिया एमिडन लस्टेड द्वारा मूरिङ मास्टले एम्पायर स्टेट बिल्डिंगको मस्तूलको निर्माणको वर्णन गर्दछ। मास्ट मूल रूपमा हजार फिट भवनको उचाइ थप्न थपिएको थियो। यद्यपि अल स्मिथ, निर्माणकर्ताहरू मध्ये एक, मास्टले डिरिजिबलहरूको लागि डकिङ स्टेशन उपलब्ध गराउन ""उच्च कलिङ सेवा"" गर्न चाहन्थे। यो विचार धेरै चुनौतीपूर्ण साबित भयो। पहिले, निर्माणकर्ताहरूले टावरको संरचना परिवर्तन गर्नुपर्‍यो र यसलाई हावामा घुम्ने डिरिजिबलको वजनलाई समर्थन गर्न पर्याप्त बलियो बनाउनुपर्‍यो। लस्टेड लेख्छन्, ""डिरिजिबलको भारको तनाव... भवनको जगसम्म पुर्याउनु पर्ने थियो ..."" जब मास्ट अन्ततः बनाइयो, निर्माणकर्ताहरूले डिरिजिबलहरू ""पैदलयात्रीहरू भन्दा माथि झुन्ड्याउने समस्याको सामना गरे। सडक मा।"" यदि एक पटक खस्यो भने, सयौं मानिस मारिनेछन्। अन्तमा, त्यहाँ एक कानून थियो जसले ""शहरी क्षेत्रहरूमा धेरै तल उड्ने हवाई जहाजहरू"" लाई रोकेको थियो। एम्पायर स्टेट बिल्डिंगमा डक गरेर, डिरिजिबलहरूले त्यो कानून तोड्दैछन्। यद्यपि योराम्रो विचार थियो, ""द मुरिङ मास्ट"" ले देखाउँछ कि डिरिजिबलहरूका लागि एम्पायर स्टेट बिल्डिङको माथि डक गर्न सम्भव छैन।"
15361,6,"The-builders of the Empire State Building faced many obstacles in allowing dirigibles to dock there. Safety was the biggest concern at each stage. The recent explosion of the Hindenburg showed potential problems in docking these aircraft. If a blimp was to explode in downtown New York, it could be a disaster. Another obstacle that would be faced is nature. The winds on the top of the building were constantly changing. The unpredictable wind atop the building made the idea of mooring a zeppelin very illogical. At this time, laws against flying low in urban areas were coming around. These would make for docking the airships to be illegal. The idea for making the Empire State Building a mooring post was an engineering feat but the actual usage of it was not practical.",3,"एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले त्यहाँ डिरिजिबलहरूलाई डक गर्न अनुमति दिन धेरै अवरोधहरूको सामना गर्नुपरेको थियो। प्रत्येक चरणमा सुरक्षा सबैभन्दा ठूलो चिन्ता थियो। हिन्डनबर्गको हालैको विस्फोटले यी विमानहरू डकिङमा सम्भावित समस्याहरू देखायो। यदि एक ब्लीम्प डाउनटाउन न्यूयोर्कमा विस्फोट भएको थियो भने, यो एक प्रकोप हुन सक्छ। सामना गर्नुपर्ने अर्को बाधा प्रकृति हो। भवनको माथिल्लो भागमा हावा निरन्तर परिवर्तन भइरहेको थियो। भवनको माथि अप्रत्याशित हावाले जेप्पेलिन मुरिङ गर्ने विचारलाई धेरै अतार्किक बनायो। यस समयमा, शहरी क्षेत्रमा तल्लो उडान विरुद्ध कानून वरिपरि आउँदै थिए। यसले एयरशिपहरू डक गर्न अवैध बनाउँदछ। एम्पायर स्टेट बिल्डिङलाई मुरिङ पोष्ट बनाउने विचार इन्जिनियरिङ् उपलब्धि थियो तर यसको वास्तविक प्रयोग व्यावहारिक थिएन।"
15362,6,"The obstacles the builders faced in attempting to allow dirigibles to dock is that a thousand-foot dirigibe moored at the top of the building would add stress to the building's frame. Also the stress of the dirigibe's load and the wind pressure would have to be transmitted. It would need to transmitted to the buildings foundation, which was nearly eleven hundred feet below. The steel frame would have to be modified and strengthened this would be over sixty thousand dollars.",2,निर्माणकर्ताहरूले डिरिजिबलहरूलाई डक गर्न अनुमति दिनको लागि सामना गर्नु पर्ने अवरोधहरू यो हो कि भवनको शीर्षमा एक हजार फिट डिरिजिब मुरले भवनको फ्रेममा तनाव थप्नेछ। साथै dirigibe को लोड र हावा चाप को तनाव प्रसारित हुनु पर्छ। लगभग एघार सय फिट तल रहेको भवनको फाउन्डेसनमा यो प्रसारण गर्न आवश्यक छ। स्टिल फ्रेम परिमार्जन र मजबुत गर्न यो ६० हजार डलर भन्दा बढी हुनेछ।
15363,6,The obstacles that the builders of the empire State building was really difficult. The worker had to make sure that the building was'nt so tall that it would so tilt. The workers also faced competition They needed there building to be the biggest and they didn't give up until there building was in fooy the tallest building in @CAPS1.,0,साम्राज्य राज्य निर्माणका निर्माणकर्ताहरूलाई बाधाहरू साँच्चै गाह्रो थियो। कामदारले यो सुनिश्चित गर्नुपर्दछ कि भवन यति अग्लो छैन कि यो यति ढल्कनेछ। कामदारहरूले पनि प्रतिस्पर्धाको सामना गरे उनीहरूलाई त्यहाँ सबैभन्दा ठूलो भवन बनाउन आवश्यक थियो र उनीहरूले हार मानेनन् जबसम्म त्यहाँ @CAPS1 को सबैभन्दा अग्लो भवन fooy मा थिएन।
15364,6,"Builders trying to allow dirigibles to dock ontop of the empire state building faced problems. The dirigibles waight and the wind pressure would add stress to the Building. Wich @CAPS1 to be transmitted more then @NUM1 ft down to the buildings foundation. Construction wasn't the only problem. Most @CAPS2-American dirigibles are held afloat by hellium wich is extremely flammable and if it was @CAPS3 over busy + crowded New York streets many people could have been killed. Nature added to the problems. Wind currents had the pottential to push dirigibles Into @CAPS4 buildings, causing them to pop. The finall problem was @CAPS5 already implace wich didn''t allow low flying aircrafts. Builders faced Problems with Nature, @CAPS5, safety, and construction wich lead to the demise of the use of the mooring system.",3,"एम्पायर स्टेट बिल्डिंगको टुप्पोमा डिरिजिबलहरू डक गर्न अनुमति दिन खोज्ने निर्माणकर्ताहरूले समस्याहरूको सामना गरे। डिरिजिबल वेट र हावाको चापले भवनमा तनाव थप्नेछ। कुन @CAPS1 लाई थप @NUM1 फीट तल बिल्डिंग फाउन्डेशनमा पठाइनेछ। निर्माण मात्र समस्या थिएन। धेरैजसो @CAPS2-अमेरिकी डिरिजिबलहरू हेलियमद्वारा समातिएका छन् जुन अत्यन्त ज्वलनशील छ र यदि यो @CAPS3 व्यस्त + भीडभाड न्यूयोर्क सडकहरूमा भएको भए धेरै मानिसहरूको ज्यान जान सक्ने थियो। प्रकृतिले समस्या थपेको छ । हावाको धाराहरूले @CAPS4 भवनहरूमा डिरिजिबलहरू धकेल्ने सम्भाव्यता थियो, जसले गर्दा तिनीहरू पप हुन्छन्। अन्तिम समस्या @CAPS5 पहिले नै इम्प्लास थियो जसले कम उडान गर्ने विमानहरूलाई अनुमति दिँदैन। निर्माणकर्ताहरूले प्रकृति, @CAPS5, सुरक्षा, र निर्माणसँग समस्याहरू सामना गरे जसले मुरिङ प्रणालीको प्रयोगको मृत्युको नेतृत्व गर्यो।"
15365,6,"The builders of the Empire State Building faced tremendous obstacles in attempting to allow dirigibles to dock there. First, new friends would have to include more money. Anything done so top of a building so large would have to be balanced by strengthening the foundation. According to paragraph @NUM1, ""over sixty thousand dollars' worth of modifications had to be made to the building's framework."" Another large obstacle the builders would have to deal with was finding a way to neutralize the violent wind currents atop the @DATE1 ft. building. Even if the front of the dirigible was anchored to the mooring, the back would be left to sway in the wind, Any accident or damage done to a dirigible over such a highly populated area such as downtown New York would have devastating results. In conclusion, the risks of allowing dirigibles to dock atop the Empire State Building outweighed the rewards. When dirigible travel became less practical, the plan was scrapped completely.",3,"एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले त्यहाँ डिरिजिबलहरू डक गर्न अनुमति दिन प्रयास गर्दा ठूलो अवरोधहरूको सामना गर्नुपरेको थियो। पहिले, नयाँ साथीहरूले थप पैसा समावेश गर्नुपर्नेछ। यति ठुलो भवनको माथि कुनै पनि काम गर्दा जग बलियो बनाएर सन्तुलित हुनुपर्छ। अनुच्छेद @NUM1 अनुसार, ""भवनको ढाँचामा ६० हजार डलरभन्दा बढी परिमार्जन गर्नुपर्ने थियो।"" निर्माणकर्ताहरूले सामना गर्नुपर्ने अर्को ठूलो अवरोध @DATE1 फिट भवनको माथिको हिंस्रक हावाको धारालाई बेअसर गर्ने तरिका खोज्नु थियो। यदि डिरिजिबलको अगाडि मुरिङमा लंगर लगाइएको भए पनि, पछाडि हावामा लड्न छोडिनेछ, न्यूयोर्कको डाउनटाउन जस्ता अत्यधिक जनसंख्या भएको क्षेत्रमा कुनै पनि दुर्घटना वा क्षतिको विनाशकारी परिणाम हुनेछ। निष्कर्षमा, एम्पायर स्टेट बिल्डिङको माथि डिरिजिबलहरूलाई डक गर्न अनुमति दिने जोखिमहरू पुरस्कारहरू भन्दा बढी छन्। जब डिरिजिबल यात्रा कम व्यावहारिक भयो, योजना पूर्ण रूपमा खारेज भयो।"
15366,6,"many obstacles were taken while trying to get the Empire State Building to allow dirigibles to dock there. This was a long, hard and thought out process. Workers couldn't just drop a mooring mast on top of the building's roof. A one thousand-foot dirigible moored at the top of the building. It was being held by a single cable tether, which added stress to the buildings frame. The architects also had to build a shiny glass and chrome-nickel stainless steel tower that would illuminated from inside, with a stepped-back design that imitated the overall shape of the building. Later on they realized dirigibles could not moor a the Empire State building. One reason being a law against airships flying to low over urban areas. Architects went through many obstacles in building masts. ",2,"एम्पायर स्टेट बिल्डिंगलाई त्यहाँ डक गर्न अनुमति दिन धेरै अवरोधहरू लिइयो। यो एक लामो, कठिन र सोचेको प्रक्रिया थियो। कामदारहरूले भवनको छतको माथि मुरिङ मास्ट मात्र छोड्न सकेनन्। भवनको शीर्षमा एक हजार फिट डिरिजिबल मुरर्ड। यो एकल केबल टिथरद्वारा समातिएको थियो, जसले भवनहरूको फ्रेममा तनाव थप्यो। वास्तुकारहरूले पनि एक चम्किलो गिलास र क्रोम-निकल स्टेनलेस स्टील टावर निर्माण गर्नुपर्थ्यो जुन भित्रबाट उज्यालो हुने थियो, एक कदम पछाडिको डिजाइनको साथ जसले भवनको समग्र आकारको नक्कल गर्दछ। पछि उनीहरूले एम्पायर स्टेट बिल्डिंगलाई डिरिजिबलले मुर गर्न सक्दैन भन्ने महसुस गरे। एउटा कारण शहरी क्षेत्रमा कम उडान गर्ने एयरशिपहरू विरुद्धको कानून हो। वास्तुकारहरूले मास्टहरू निर्माण गर्न धेरै अवरोधहरू पार गरे।"
15367,6,"Problems the builders of the Empire State Building cam across were some tricky, life threatening ones. The first being as mentioned in paragraph @NUM1. When it explains that if a dirigible was to try and dock and something went wrong and it caught on fire, their would be serious damage done to the people below on the streets. Another obstacle the builders had to deal with was the ""greatest obstacle"" in paragraph @NUM2. the fact that the wind a top of the tower would be whipping the dirigible around with just a cable holding it to the mooring mast. Not making it safe for anyone around the building or in the blimp. One other reason the builders had to figure out when building the mast, was that no airships flying low could enter the area as mentioned in paragraph @NUM3. Those are some of the problems the builders had to face if they wished to dock dirigibles on the building.",3,"एम्पायर स्टेट बिल्डिङ क्यामका निर्माणकर्ताहरूका समस्याहरू केही कठिन, जीवनलाई खतरामा पार्ने थिए। अनुच्छेद @NUM1 मा उल्लेख गरिए अनुसार पहिलो। जब यो व्याख्या गर्छ कि यदि एक डिरिजिबल प्रयास गर्न र डक गर्न थियो र केहि गलत भयो र यो आगोमा पर्यो भने, तिनीहरूको सडकमा तलका मानिसहरूलाई गम्भीर क्षति हुनेछ। निर्माणकर्ताहरूले सामना गर्नुपर्ने अर्को अवरोध अनुच्छेद @NUM2 मा ""सबैभन्दा ठूलो अवरोध"" थियो। टावरको माथिको हावाले यसलाई मुरिङ मास्टमा समात्ने केबलले वरिपरि डिरिजिबललाई कोर्रा गरिरहेको छ भन्ने तथ्य। भवन वरपर वा ब्लीम्पमा कसैको लागि यसलाई सुरक्षित बनाउँदैन। मास्ट निर्माण गर्दा निर्माणकर्ताहरूले पत्ता लगाउनु पर्ने एउटा अर्को कारण, अनुच्छेद @NUM3 मा उल्लेख गरिए अनुसार तल उड्ने कुनै पनि वायुयानहरू यस क्षेत्रमा प्रवेश गर्न सक्दैनन्। ती केही समस्याहरू हुन् जुन निर्माणकर्ताहरूले सामना गर्नुपर्ने थियो यदि उनीहरूले भवनमा डिरिजिबलहरू डक गर्न चाहन्छन्।"
15368,6,"In the excerpt ""The Mooring Mast"" by Marcia Amidon Lüsted explains the Empire State buildings past construction which led it to be the tallest building in the United States. Although the buider Al Smith had many obstacles, they faced of the hardest one when attempting to allow dirigibles to dock there. One of the obstacles is allowing dirigibles to anchor their for several hours for refueling or service, and to let passengers off and on. Another obstacle is letting dirigibles dock because of they need a place to tie up to a mast. It is stated, ""Dirigibles were docked by means of an electric winch, which haulled in a line from the front of the ship and then tied it to a mast"" (Lüsted @NUM1) This can be a problem because the body of the mast could swing in alot of breeze. Although there were many obstacles Al Smith worked his way around them and procceded to finish the Empire State building with corage to take on all obstacles.",2,"मार्सिया एमिडन लुस्टेड द्वारा ""द मुरिङ मास्ट"" को अंशमा एम्पायर स्टेट भवनहरू विगतको निर्माणको वर्णन गर्दछ जसले यसलाई संयुक्त राज्यको सबैभन्दा अग्लो भवन बनायो। यद्यपि निर्माणकर्ता अल स्मिथसँग धेरै अवरोधहरू थिए, तिनीहरूले त्यहाँ डिरिजिबलहरूलाई डक गर्न अनुमति दिने प्रयास गर्दा सबैभन्दा कठिनको सामना गरे। अवरोधहरू मध्ये एउटा भनेको डिरिजिबलहरूलाई इन्धन भर्न वा सेवाको लागि धेरै घण्टा लङ्गर गर्न र यात्रुहरूलाई छोड्न र छोड्न अनुमति दिनु हो। अर्को बाधा डिरिजिबलहरू डक गर्न दिनु हो किनभने उनीहरूलाई मास्टमा बाँध्न ठाउँ चाहिन्छ। यो भनिएको छ, ""डिरिजिबलहरू बिजुली विन्चको माध्यमबाट डक गरिएको थियो, जसले जहाजको अगाडिबाट एक लाइनमा ल्याइयो र त्यसपछि यसलाई मस्तूलमा बाँध्यो"" (Lüsted @NUM1) यो समस्या हुन सक्छ किनभने मास्टको शरीर। धेरै हावामा स्विंग गर्न सक्छ। यद्यपि त्यहाँ धेरै अवरोधहरू थिए अल स्मिथले तिनीहरूको वरिपरि आफ्नो बाटो काम गरे र सबै अवरोधहरू लिन साहसका साथ एम्पायर स्टेट भवन समाप्त गर्न अगाडि बढे।"
15369,6,"In this excerpt from ""The Mooring Mast"", @ORGANIZATION2 describes the architectural, chemical, and legal challenges that prevented the construction of a mooring dock for dirigibles on the top of the Empire State Building. Despite the readiness of then- @CAPS1 Al Smith, who publicly announced the plan, and of John Tauranac, who reported that the top of the Empire State Building ""would serve a higher calling [than] to add a desired few feet,"" @ORGANIZATION2 contends that the failure of the mast ""should have been apparent before it was ever constructed"".According to the article, the mast, and a moored dirigible, ""would add stress to the building's frame."" More than sixty thousand dollars was spent to accommodate the pressure. Foreign dirigibles also contained hydrogen, which was more flammable than American-used helium. An explosion above the Empire State Building would be devastating to the city. An existing law prevented dirigibles from ""even approach[ing]"" the building. @ORGANIZATION2 uses these reasons to detail the unrealistic nature of the mooring mast.",3,"""द मुरिङ मास्ट"" को यस अंशमा @ORGANIZATION2 ले एम्पायर स्टेट बिल्डिंगको शीर्षमा डिरिजिबलहरूका लागि मुरिङ डकको निर्माणलाई रोक्न वास्तु, रासायनिक र कानुनी चुनौतीहरूको वर्णन गर्दछ। त्यसबेलाको तयारीको बावजुद- @CAPS1 अल स्मिथ, जसले सार्वजनिक रूपमा योजनाको घोषणा गर्यो, र जोन टोरानाकको, जसले रिपोर्ट गरे कि एम्पायर स्टेट बिल्डिंगको माथिल्लो भागले ""वांछित केही खुट्टा थप्न [भन्दा] उच्च कल सेवा दिनेछ,"" @ ORGANIZATION2 ले तर्क गर्दछ कि मास्टको विफलता ""यसको निर्माण हुनु अघि नै स्पष्ट हुनुपर्दछ।"" लेख अनुसार, मास्ट, र एक मुर्ड डिरिजिबल, ""भवनको फ्रेममा तनाव थप्नेछ।"" दबाब मिलाउन ६० हजार डलरभन्दा बढी खर्च भयो । विदेशी डिरिजिबलहरूमा हाइड्रोजन पनि थियो, जुन अमेरिकी-प्रयोग गरिएको हेलियम भन्दा बढी ज्वलनशील थियो। एम्पायर स्टेट बिल्डिंग माथिको विस्फोट शहरको लागि विनाशकारी हुनेछ। अवस्थित कानूनले डिरिजिबलहरूलाई भवनमा ""सम्म पुग्न [आउने]"" रोकेको छ। @ORGANIZATION2मुरिङ मास्टको अवास्तविक प्रकृतिको विवरण दिन यी कारणहरू प्रयोग गर्दछ।"
15370,6,"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there where difficult. One of the obstecles they faced was fixing the Empire State Building and the cost was high. For example in the excerpt it said ""The steel frame of the Empire State Building would have to be modified and strengthened to accommodate the new situation over sixty thousand dollars' worth of modifications had to be made to the building's framework."" The plan never fully went thru because safety was an issue. Fire and people getting hurt on the streets was a big risk they could not make. It was also illegal for airships to fly too low over urban areas. The obstacles that the builders had to face made the idea impossible to happen.",3,"एम्पायर स्टेट बिल्डिङका निर्माणकर्ताहरूले अप्ठ्यारो ठाउँमा डिरिजिबलहरू डक गर्न अनुमति दिन प्रयास गर्दा सामना गर्नुपरेको अवरोधहरू। तिनीहरूले सामना गरेको अवरोधहरू मध्ये एक एम्पायर स्टेट बिल्डिंग फिक्सिंग थियो र लागत उच्च थियो। उदाहरणका लागि उक्त अंशमा भनिएको छ ""एम्पायर स्टेट बिल्डिङको स्टिल फ्रेमलाई परिमार्जन र बलियो बनाउनुपर्नेछ नयाँ अवस्थालाई समायोजन गर्न ६० हजार डलरभन्दा बढी मूल्यको परिमार्जन भवनको ढाँचामा गर्नुपर्‍यो।"" सुरक्षाको समस्या भएकोले योजना पूर्णरुपमा अघि बढ्न सकेन। आगलागी र सडकमा मानिसहरू घाइते हुनु उनीहरूले गर्न नसक्ने ठूलो जोखिम थियो। हवाई जहाजहरू शहरी क्षेत्रहरूमा धेरै तल उडान गर्न पनि अवैध थियो। निर्माणकर्ताहरूले सामना गर्नु पर्ने अवरोधहरूले यो विचारलाई असम्भव बनायो।"
15371,6,"The architects had few problems. As said in @LOCATION1, stress from the Dirigibles Load was too much for The building. They would @CAPS1 over sixty thousand Dollars of modifications. Other Then That They @CAPS2 had to redesign And then make it.",2,"वास्तुकारहरूलाई केही समस्याहरू थिए। @LOCATION1 मा भनेझैं, Dirigibles लोडबाट तनाव भवनको लागि धेरै थियो। तिनीहरूले @CAPS1 परिमार्जनहरूको साठ हजार डलर भन्दा बढी हुनेछन्। अन्य त्यसपछि तिनीहरूले @CAPS2 लाई पुन: डिजाइन गर्नुपर्‍यो र त्यसपछि यसलाई बनाउनुहोस्।"
15372,6,"In the short story, ""The Mooring Mast,"" there were obstacles the builders of the Empire State Building faced in attempting to allow dirigibles dock there. One problem was that the dirigible's load and the wind pressure on the building's foundation. ""The stress of the dirigible's load into the wind pressure would have to be transmitted all the way to the building's foundation, which was nearly eleven hundred feet below. The steel frame of the Empire State Building would have to be modified and strengthened to accommodate this new situation."" @CAPS1, this was a big obstacle for the landing process of the dirigibles.Another problem they had was that dirigibles use hydrogen, and hydrogen is highly flammable. If it had caught fire, it would not have been good for a populated city. ""The Mooring Mast  of the Empire State Building was destined never to fulfill it's purpose. Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable."" If the dirigible caught the building on fire, many people's lives would be in complete danger. In conclusion, the Mooring Mast did not work out for many reasons, but safety and the dirigible's load and wind pressure on the building's foundation were two big obstacles for allowing dirigibles to dock.",4,"""द मुरिङ मास्ट"" नामक छोटो कथामा एम्पायर स्टेट बिल्डिङका निर्माणकर्ताहरूले त्यहाँ डिरिजिबल डकलाई अनुमति दिने प्रयासमा सामना गर्नुपरेको अवरोधहरू थिए। एउटा समस्या थियो डिरिजिबलको भार र भवनको जगमा हावाको चाप। ""हावाको चापमा डिरिजिबलको भारको तनाव लगभग एघार सय फिट तल रहेको भवनको जगसम्म पुर्याउनु पर्ने थियो। यो समायोजन गर्न एम्पायर स्टेट बिल्डिंगको स्टिल फ्रेमलाई परिमार्जन र बलियो बनाउनुपर्नेछ। नयाँ अवस्था।"" @CAPS1, यो dirigibles को अवतरण प्रक्रिया को लागी एक ठूलो बाधा थियो। तिनीहरूको अर्को समस्या थियो कि dirigibles ले हाइड्रोजन प्रयोग गर्दछ, र हाइड्रोजन अत्यधिक ज्वलनशील छ। यदि आगो लागेको भए, यो जनसंख्या भएको सहरको लागि राम्रो हुने थिएन। ""एम्पायर स्टेट बिल्डिंगको मुरिङ मास्टले आफ्नो उद्देश्य पूरा गर्न कहिल्यै नियत गरिएको थियो। संयुक्त राज्य अमेरिका बाहिरका धेरैजसो डिरिजिबलहरूले हेलियमको सट्टा हाइड्रोजन प्रयोग गर्थे, र हाइड्रोजन अत्यधिक ज्वलनशील छ।"" मयदि डिरिजिबलले भवनमा आगो लग्यो भने, धेरै मानिसहरूको जीवन पूर्ण रूपमा खतरामा हुनेछ। अन्तमा, मुरिङ मास्टले धेरै कारणहरूले काम गरेन, तर सुरक्षा र भवनको जगमा डिरिजिबलको भार र हावाको चाप डिरिजिबलहरूलाई डक गर्न अनुमति दिन दुई ठूला बाधाहरू थिए।"
15373,6,"The obstacles that the builders of the Empire State Building faced in attempting to allow dirigibles to dock there were numerous, but the main obstacles consisted of the danger that dirigibles posed, nature, and an existing law against letting airships fly too low over the suburban areas. According to the reading, the danger that dirigibles posed was that ""most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is considered highly flammable"". This danger was emphasized by the German dirigible Hindenburg when it was destroyed by fire in Lakehurst, New Jersey. Nature was also a great obstacle because of the ""winds on top of the building"" that ""were constantly shifting due to violent air currents"". Because of these winds, it was almost impossible to dock a dirigible on the mooring mast without it moving around crazily. The last obstacle, the law, ""would make it illegal for ship to ever tie up to the building or even approach the area. Unless the law was revoked, the mooring mast would never be able to work. However, the obstacle that the builders faced when designing the actual mast itself were that ""the steel frame of the Empire State Building would have to be modified and strengthened"" because ""the stress of the dirigible's load and wind pressure would have to be transmitted all the way to building's foundation"" which turned out to be ""over sixty thousand dollars worth modifications.""",4,"एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले डिरिजिबलहरूलाई त्यहाँ डक गर्न अनुमति दिनको लागि सामना गर्नु पर्ने अवरोधहरू धेरै थिए, तर मुख्य अवरोधहरूमा डिरिजिबलहरू खडा हुने खतरा, प्रकृति र उपनगरीय क्षेत्रहरूमा एयरशिपहरूलाई धेरै तल उडान गर्न दिने विरुद्धको विद्यमान कानून समावेश थियो। । पठनका अनुसार, डिरिजिबलहरूले खडा गरेको खतरा यो थियो कि ""संयुक्त राज्य अमेरिका बाहिरका धेरै जसो डिरिजिबलहरूले हेलियमको सट्टा हाइड्रोजन प्रयोग गर्थे, र हाइड्रोजनलाई अत्यधिक ज्वलनशील मानिन्छ""। यो खतरालाई जर्मन डिरिजिबल हिन्डनबर्गले जोड दिएको थियो जब यो लेकहर्स्ट, न्यू जर्सीमा आगोले नष्ट भयो। ""भवन माथिको हावा"" को कारण ""हिंसक हावाको प्रवाहको कारण निरन्तर सर्दै"" प्रकृतिले पनि ठूलो बाधा थियो। यी हावाहरूको कारणले, यो पागल रूपमा घुम्न बिना मुरिङ मास्टमा डिरिजिबल डक गर्न लगभग असम्भव थियो। अन्तिम बाधा, कानून, ""जहाजलाई कहिल्यै भवनमा बाँध्न वा त्यस क्षेत्रसम्म पुग्न अवैध बनाउनेछ। बाहेक।कानून खारेज भयो, मुरिङ मास्टले कहिल्यै काम गर्न सक्नेछैन। यद्यपि, वास्तविक मास्ट आफैं डिजाइन गर्दा निर्माणकर्ताहरूले सामना गरेको अवरोध यो थियो कि ""एम्पायर स्टेट बिल्डिंगको स्टिल फ्रेमलाई परिमार्जन र बलियो बनाउनुपर्नेछ"" किनभने ""डिरिजिबलको भार र हावाको चापको तनाव सबै प्रसारित हुनुपर्दछ। बिल्डिङको फाउन्डेसनको बाटो"" जुन ""६० हजार डलरभन्दा बढीको परिमार्जन"" भयो।"
